Bytes,Status,Voltage,PAI,Counter,SPO2,Heart_Rate,Time_Stamp
10,True,33,106,24,98,129,2019-12-20-02-46-11
10,True,33,80,25,98,129,2019-12-20-02-46-12
10,True,33,80,26,98,129,2019-12-20-02-46-13
10,True,33,80,27,98,129,2019-12-20-02-46-14
10,True,33,80,28,98,129,2019-12-20-02-46-15
10,True,33,80,29,98,129,2019-12-20-02-46-16
10,True,33,100,30,98,129,2019-12-20-02-46-17
10,True,33,108,31,98,130,2019-12-20-02-46-18
10,True,33,92,32,98,130,2019-12-20-02-46-19
10,True,33,78,33,98,130,2019-12-20-02-46-20
10,True,33,118,34,98,130,2019-12-20-02-46-21
10,True,33,108,35,98,130,2019-12-20-02-46-22
10,True,33,136,36,98,130,2019-12-20-02-46-23
10,True,33,136,37,98,130,2019-12-20-02-46-24
10,True,33,136,38,98,130,2019-12-20-02-46-25
10,True,33,136,39,98,130,2019-12-20-02-46-26
10,True,33,136,40,98,130,2019-12-20-02-46-27
10,True,33,136,41,98,130,2019-12-20-02-46-28
10,True,33,136,42,98,130,2019-12-20-02-46-29
10,True,33,132,43,98,130,2019-12-20-02-46-30
10,True,33,100,44,98,129,2019-12-20-02-46-31
10,True,33,130,45,98,129,2019-12-20-02-46-32
10,True,33,118,46,98,127,2019-12-20-02-46-33
10,True,33,120,47,99,126,2019-12-20-02-46-34
10,True,33,118,48,99,123,2019-12-20-02-46-35
10,True,33,118,49,99,119,2019-12-20-02-46-36
10,True,33,114,50,99,116,2019-12-20-02-46-37
10,True,33,112,51,99,116,2019-12-20-02-46-38
10,True,33,104,52,99,115,2019-12-20-02-46-39
10,True,33,102,53,99,115,2019-12-20-02-46-40
10,True,33,108,54,99,116,2019-12-20-02-46-41
10,True,33,98,55,99,117,2019-12-20-02-46-42
10,True,33,104,56,99,117,2019-12-20-02-46-43
10,True,33,108,57,99,116,2019-12-20-02-46-44
10,True,33,102,58,99,114,2019-12-20-02-46-45
10,True,33,98,59,98,113,2019-12-20-02-46-46
10,True,33,102,60,98,112,2019-12-20-02-46-47
10,True,33,102,61,98,112,2019-12-20-02-46-48
10,True,33,104,62,97,113,2019-12-20-02-46-49
10,True,33,102,63,97,112,2019-12-20-02-46-50
10,True,33,100,64,97,113,2019-12-20-02-46-51
10,True,33,102,65,97,113,2019-12-20-02-46-52
10,True,33,100,66,97,113,2019-12-20-02-46-53
10,True,33,102,67,98,113,2019-12-20-02-46-54
10,True,33,90,68,98,113,2019-12-20-02-46-55
10,True,33,94,69,98,114,2019-12-20-02-46-56
10,True,33,92,70,98,116,2019-12-20-02-46-57
10,True,33,94,71,98,117,2019-12-20-02-46-58
10,True,33,96,72,98,117,2019-12-20-02-46-59
10,True,33,98,73,98,115,2019-12-20-02-47-00
10,True,33,98,74,99,115,2019-12-20-02-47-01
10,True,33,106,75,99,114,2019-12-20-02-47-02
10,True,33,96,76,99,114,2019-12-20-02-47-03
10,True,33,100,77,99,115,2019-12-20-02-47-04
10,True,33,98,78,99,115,2019-12-20-02-47-05
10,True,33,96,79,99,116,2019-12-20-02-47-06
10,True,33,96,80,99,116,2019-12-20-02-47-07
10,True,33,98,81,99,115,2019-12-20-02-47-08
10,True,33,100,82,99,113,2019-12-20-02-47-09
10,True,33,100,83,99,112,2019-12-20-02-47-10
10,True,33,100,84,99,110,2019-12-20-02-47-11
10,True,33,100,85,99,109,2019-12-20-02-47-12
10,True,33,96,86,99,110,2019-12-20-02-47-13
