53,33425,33349,33249,33136,33021,32914,32819,32737,32673,32626,32591,32564,32541,32516,32487,32457,32430,32407,32392,32385,32381,32381,32398,32453,32560,631,2019-10-22-13-58-25
53,32724,32929,33141,33319,33435,33480,33465,33409,33327,33230,33126,33022,32929,32853,32794,32747,32710,32680,32655,32630,32606,32585,32561,32531,32503,632,2019-10-22-13-58-26
53,32485,32475,32474,32487,32529,32612,32744,32919,33114,33293,33419,33473,33463,33407,33317,33204,33082,32958,32839,32733,32647,32582,32532,32494,32461,633,2019-10-22-13-58-26
53,32433,32405,32376,32346,32316,32290,32272,32263,32260,32267,32287,32333,32427,32580,32778,32992,33184,33318,33380,33381,33338,33263,33168,33059,32947,634,2019-10-22-13-58-26
53,32842,32753,32682,32626,32585,32551,32522,32495,32469,32445,32417,32388,32362,32343,32331,32325,32328,32349,32401,32501,32659,32859,33071,33252,33369,635,2019-10-22-13-58-27
53,33418,33405,33347,33261,33162,33056,32948,32845,32758,32691,32641,32609,32589,32573,32553,32526,32493,32459,32426,32399,32380,32371,32370,32379,32414,636,2019-10-22-13-58-27
53,32490,32619,32798,33008,33214,33379,33477,33506,33479,33414,33323,33219,33109,33001,32898,32806,32731,32678,32639,32609,32584,32562,32536,32503,32468,637,2019-10-22-13-58-27
53,32436,32403,32374,32357,32353,32363,32402,32486,32621,32803,33009,33203,33350,33428,33440,33397,33321,33229,33124,33013,32906,32810,32729,32665,32619,638,2019-10-22-13-58-28
53,32587,32558,32525,32491,32459,32430,32401,32375,32357,32347,32339,32337,32350,32396,32488,32637,32837,33053,33245,33377,33438,33434,33383,33299,33200,639,2019-10-22-13-58-28
53,33092,32983,32879,32789,32718,32666,32630,32605,32588,32573,32556,32538,32518,32496,32472,32451,32435,32427,32429,32454,32516,32626,32786,32978,33175,640,2019-10-22-13-58-28
53,33340,33444,33477,33453,33391,33301,33188,33065,32940,32815,32701,32609,32544,32499,32466,32444,32425,32404,32379,32350,32320,32292,32267,32249,32241,641,2019-10-22-13-58-29
53,32244,32267,32323,32433,32599,32803,33014,33196,33320,33373,33366,33314,33231,33129,33019,32908,32811,32734,32675,32629,32593,32565,32536,32506,32476,642,2019-10-22-13-58-29
53,32445,32413,32383,32359,32344,32335,32330,32330,32343,32385,32477,32625,32821,33033,33218,33344,33401,33394,33337,33253,33155,33049,32942,32845,32764,643,2019-10-22-13-58-29
53,32703,32662,32638,32623,32607,32584,32553,32521,32490,32462,32442,32433,32428,32418,32405,32401,32427,32500,32637,32831,33049,33244,33382,33451,33454,644,2019-10-22-13-58-30
53,33409,33331,33232,33125,33019,32920,32834,32767,32714,32668,32627,32591,32558,32526,32499,32474,32452,32431,32414,32400,32390,32383,32388,32421,32502,645,2019-10-22-13-58-30
53,32638,32823,33028,33215,33346,33404,33394,33339,33255,33158,33058,32964,32880,32810,32755,32713,32677,32642,32603,32560,32519,32477,32437,32400,32371,646,2019-10-22-13-58-30
53,32353,32345,32346,32355,32375,32415,32493,32622,32797,32992,33167,33290,33349,33349,33309,33244,33166,33079,32982,32882,32793,32722,32672,32644,32634,647,2019-10-22-13-58-31
53,32635,32639,32639,32630,32610,32580,32547,32518,32498,32487,32477,32468,32472,32510,32599,32743,32918,33087,33213,33280,33291,33254,33185,33093,32989,648,2019-10-22-13-58-31
53,32883,32786,32706,32642,32587,32531,32476,32423,32379,32347,32327,32318,32315,32316,32317,32321,32330,32349,32385,32453,32567,32731,32935,33151,33343,649,2019-10-22-13-58-31
53,33477,33537,33529,33475,33397,33306,33209,33111,33012,32915,32831,32767,32719,32683,32654,32625,32594,32559,32522,32486,32453,32427,32409,32402,32399,650,2019-10-22-13-58-32
53,32407,32437,32508,32631,32803,33001,33192,33340,33424,33443,33412,33348,33261,33161,33058,32961,32875,32805,32750,32708,32678,32656,32636,32616,32595,651,2019-10-22-13-58-32
53,32569,32536,32501,32471,32450,32438,32438,32451,32490,32568,32693,32861,33051,33228,33362,33433,33444,33402,33323,33215,33091,32963,32847,32754,32685,652,2019-10-22-13-58-32
53,32638,32603,32576,32553,32529,32503,32475,32446,32416,32385,32359,32343,32334,32329,32332,32355,32416,32526,32686,32875,33061,33207,33291,33314,33290,653,2019-10-22-13-58-33
53,33234,33151,33052,32946,32842,32749,32672,32613,32569,32534,32505,32480,32456,32427,32396,32366,32336,32310,32294,32290,32295,32309,32339,32397,32497,654,2019-10-22-13-58-33
53,32640,32817,33004,33167,33280,33329,33323,33278,33202,33105,33001,32899,32804,32725,32667,32629,32606,32593,32582,32565,32543,32514,32480,32445,32414,655,2019-10-22-13-58-33
53,32390,32373,32363,32367,32390,32444,32541,32687,32867,33049,33205,33308,33350,33339,33292,33224,33143,33056,32968,32886,32820,32767,32729,32705,32695,656,2019-10-22-13-58-34
53,32692,32692,32689,32683,32672,32662,32660,32667,32683,32703,32725,32758,32819,32923,33072,33254,33443,33604,33712,33756,33742,33683,33593,33487,33375,657,2019-10-22-13-58-34
53,33267,33169,33089,33027,32983,32953,32934,32919,32904,32886,32863,32836,32808,32782,32761,32750,32746,32751,32770,32818,32906,33035,33194,33354,33483,658,2019-10-22-13-58-34
53,33561,33578,33544,33472,33374,33258,33132,33005,32886,32780,32689,32616,32559,32512,32477,32449,32423,32395,32366,32340,32316,32296,32285,32284,32293,659,2019-10-22-13-58-35
53,32317,32370,32464,32600,32773,32962,33133,33260,33328,33338,33301,33237,33158,33068,32979,32898,32833,32785,32752,32728,32711,32699,32689,32680,32664,660,2019-10-22-13-58-35
53,32639,32600,32554,32513,32482,32459,32446,32451,32484,32555,32674,32832,33002,33148,33250,33297,33290,33240,33167,33077,32980,32881,32784,32697,32622,661,2019-10-22-13-58-35
53,32560,32513,32478,32451,32426,32399,32373,32344,32316,32294,32279,32273,32271,32276,32293,32336,32418,32549,32720,32905,33071,33194,33260,33272,33240,662,2019-10-22-13-58-36
53,33179,33099,33010,32920,32832,32751,32676,32607,32544,32492,32453,32422,32393,32362,32328,32292,32256,32228,32209,32200,32197,32210,32250,32330,32455,663,2019-10-22-13-58-36
53,32617,32794,32953,33067,33127,33137,33108,33052,32976,32888,32796,32710,32637,32584,32548,32524,32510,32501,32496,32494,32494,32493,32490,32487,32486,664,2019-10-22-13-58-36
53,32488,32495,32507,32529,32574,32656,32786,32956,33142,33308,33427,33484,33483,33438,33369,33284,33183,33076,32971,32875,32794,32731,32685,32654,32628,665,2019-10-22-13-58-37
53,32607,32586,32563,32538,32507,32474,32446,32428,32419,32422,32444,32498,32596,32743,32922,33105,33253,33338,33355,33318,33244,33151,33047,32939,32829,666,2019-10-22-13-58-37
53,32727,32638,32564,32502,32452,32414,32385,32358,32330,32302,32271,32239,32207,32183,32168,32161,32161,32178,32227,32324,32471,32656,32854,33031,33154,667,2019-10-22-13-58-37
53,33210,33211,33176,33114,33036,32952,32867,32786,32714,32657,32616,32585,32563,32547,32537,32530,32523,32513,32501,32491,32484,32482,32486,32497,32523,668,2019-10-22-13-58-38
53,32581,32687,32843,33034,33228,33387,33489,33523,33501,33437,33349,33248,33143,33042,32953,32877,32808,32745,32688,32636,32589,32549,32515,32485,32456,669,2019-10-22-13-58-38
53,32430,32408,32394,32390,32389,32394,32418,32479,32588,32746,32941,33137,33293,33387,33417,33396,33340,33263,33173,33076,32983,32897,32824,32764,32713,670,2019-10-22-13-58-38
53,32668,32630,32598,32574,32554,32536,32519,32498,32478,32462,32450,32439,32433,32445,32497,32604,32768,32967,33164,33321,33409,33426,33387,33311,33211,671,2019-10-22-13-58-39
53,33100,32990,32891,32804,32733,32679,32636,32600,32571,32547,32526,32503,32479,32452,32425,32402,32388,32382,32386,32401,32441,32519,32647,32820,33015,672,2019-10-22-13-58-39
53,33197,33337,33417,33435,33403,33340,33257,33162,33063,32969,32886,32817,32762,32718,32684,32658,32632,32605,32574,32540,32504,32469,32441,32425,32418,673,2019-10-22-13-58-39
53,32423,32444,32494,32586,32724,32898,33081,33237,33339,33377,33361,33308,33232,33147,33059,32967,32877,32797,32729,32671,32624,32587,32560,32535,32510,674,2019-10-22-13-58-40
53,32486,32464,32444,32428,32418,32414,32414,32415,32426,32466,32555,32700,32889,33093,33275,33398,33450,33440,33386,33305,33213,33120,33033,32954,32885,675,2019-10-22-13-58-40
53,32825,32773,32727,32686,32653,32624,32600,32576,32553,32530,32509,32494,32485,32482,32486,32508,32567,32676,32835,33022,33202,33338,33408,33410,33360,676,2019-10-22-13-58-40
53,33276,33172,33060,32945,32832,32729,32641,32566,32507,32464,32431,32403,32376,32350,32319,32284,32250,32222,32204,32198,32201,32220,32264,32348,32480,677,2019-10-22-13-58-41
53,32659,32863,33058,33209,33299,33328,33310,33259,33185,33096,33001,32907,32822,32751,32697,32657,32626,32601,32582,32567,32551,32533,32513,32491,32470,678,2019-10-22-13-58-41
53,32454,32446,32445,32460,32510,32608,32760,32951,33154,33332,33454,33505,33496,33446,33371,33278,33176,33075,32981,32892,32812,32743,32683,32629,32584,679,2019-10-22-13-58-41
53,32547,32518,32493,32470,32447,32426,32408,32394,32384,32386,32409,32470,32580,32741,32935,33130,33295,33402,33443,33428,33374,33292,33192,33081,32969,680,2019-10-22-13-58-42
53,32861,32768,32696,32644,32609,32588,32576,32564,32551,32535,32514,32489,32464,32439,32416,32398,32395,32425,32505,32643,32828,33032,33219,33358,33431,681,2019-10-22-13-58-42
53,33440,33400,33326,33234,33135,33039,32948,32867,32796,32733,32675,32626,32586,32554,32526,32503,32482,32463,32448,32440,32438,32437,32440,32455,32499,682,2019-10-22-13-58-42
53,32590,32734,32914,33094,33244,33341,33377,33363,33313,33238,33145,33045,32947,32858,32783,32719,32664,32618,32583,32553,32527,32501,32471,32436,32403,683,2019-10-22-13-58-43
53,32375,32357,32349,32350,32365,32408,32496,32636,32822,33029,33224,33367,33442,33454,33419,33349,33258,33158,33055,32951,32857,32782,32725,32685,32659,684,2019-10-22-13-58-43
53,32641,32627,32612,32592,32567,32538,32507,32480,32461,32450,32451,32471,32528,32636,32795,32988,33183,33340,33432,33454,33420,33346,33244,33126,32998,685,2019-10-22-13-58-43
