Bytes,Status,Voltage,PAI,Counter,SPO2,Heart_Rate,Time_Stamp
10,True,33,128,225,127,511,2019-10-22-20-37-18,A1
10,True,33,100,226,127,511,2019-10-22-20-37-19,A1
10,True,33,100,227,127,511,2019-10-22-20-37-20,A1
10,True,33,100,228,127,511,2019-10-22-20-37-21,A1
10,True,33,100,229,127,511,2019-10-22-20-37-22,A1
10,True,33,144,230,127,511,2019-10-22-20-37-23,A1
10,True,33,224,231,127,511,2019-10-22-20-37-24,A1
10,True,33,148,232,127,511,2019-10-22-20-37-25,A1
10,True,33,148,233,127,511,2019-10-22-20-37-26,A1
10,True,33,148,234,127,511,2019-10-22-20-37-27,A1
10,True,33,148,235,127,511,2019-10-22-20-37-28,A1
10,True,33,148,236,127,511,2019-10-22-20-37-29,A1
10,True,33,148,237,127,511,2019-10-22-20-37-30,A1
10,True,33,148,238,127,511,2019-10-22-20-37-31,A1
10,True,33,144,239,127,511,2019-10-22-20-37-32,A1
10,True,33,148,240,127,511,2019-10-22-20-37-33,A1
10,True,33,148,241,127,511,2019-10-22-20-37-34,A1
10,True,33,148,242,127,511,2019-10-22-20-37-35,A1
10,True,33,140,243,127,511,2019-10-22-20-37-36,A1
10,True,33,140,244,127,511,2019-10-22-20-37-37,A1
10,True,33,140,245,127,511,2019-10-22-20-37-38,A1
10,True,33,140,246,127,511,2019-10-22-20-37-39,A1
10,True,33,140,247,127,511,2019-10-22-20-37-40,A1
10,True,33,202,248,127,511,2019-10-22-20-37-41,A1
10,True,33,114,249,127,511,2019-10-22-20-37-42,A1
10,True,33,114,250,127,511,2019-10-22-20-37-43,A1
10,True,33,162,251,127,511,2019-10-22-20-37-44,A1
10,True,33,168,252,127,511,2019-10-22-20-37-45,A1
10,True,33,168,253,85,160,2019-10-22-20-37-46,A1
10,True,33,168,254,85,160,2019-10-22-20-37-47,A1
10,True,33,198,255,85,160,2019-10-22-20-37-48,A1
10,True,33,198,256,85,160,2019-10-22-20-37-49,A1
10,True,33,142,257,85,160,2019-10-22-20-37-50,A1
10,True,33,154,258,85,160,2019-10-22-20-37-51,A1
10,True,33,154,259,85,160,2019-10-22-20-37-52,A1
10,True,33,194,260,85,160,2019-10-22-20-37-53,A1
10,True,33,194,261,85,160,2019-10-22-20-37-54,A1
10,True,33,194,262,127,511,2019-10-22-20-37-55,A1
10,True,33,194,263,127,511,2019-10-22-20-37-56,A1
10,True,33,194,264,127,511,2019-10-22-20-37-57,A1
10,True,33,194,265,127,511,2019-10-22-20-37-58,A1
10,True,33,992,266,127,511,2019-10-22-20-37-59,A1
10,True,33,992,267,127,511,2019-10-22-20-38-00,A1
10,True,33,608,268,127,511,2019-10-22-20-38-01,A1
10,True,33,394,269,127,511,2019-10-22-20-38-02,A1
10,True,33,1220,270,127,511,2019-10-22-20-38-03,A1
