Bytes,Status,Voltage,PAI,Counter,SPO2,Heart_Rate,Time_Stamp
10,True,33,168,307,127,511,2019-10-22-20-37-18,A1
10,True,33,168,308,127,511,2019-10-22-20-37-19,A1
10,True,33,168,309,127,511,2019-10-22-20-37-20,A1
10,True,33,168,310,127,511,2019-10-22-20-37-21,A1
10,True,33,168,311,127,511,2019-10-22-20-37-22,A1
10,True,33,168,312,127,511,2019-10-22-20-37-23,A1
10,True,33,168,313,127,511,2019-10-22-20-37-24,A1
10,True,33,296,314,127,511,2019-10-22-20-37-25,A1
10,True,33,222,315,93,511,2019-10-22-20-37-26,A1
10,True,33,222,316,93,511,2019-10-22-20-37-27,A1
10,True,33,222,317,93,511,2019-10-22-20-37-28,A1
10,True,33,222,318,93,511,2019-10-22-20-37-29,A1
10,True,33,278,319,93,511,2019-10-22-20-37-30,A1
10,True,33,238,320,93,511,2019-10-22-20-37-31,A1
10,True,33,174,321,92,511,2019-10-22-20-37-32,A1
10,True,33,192,322,92,511,2019-10-22-20-37-33,A1
10,True,33,224,323,92,511,2019-10-22-20-37-34,A1
10,True,33,224,324,92,511,2019-10-22-20-37-35,A1
10,True,33,224,325,92,511,2019-10-22-20-37-36,A1
10,True,33,224,326,92,511,2019-10-22-20-37-37,A1
10,True,33,224,327,92,511,2019-10-22-20-37-38,A1
10,True,33,224,328,92,511,2019-10-22-20-37-39,A1
10,True,33,224,329,92,511,2019-10-22-20-37-40,A1
10,True,33,224,330,92,511,2019-10-22-20-37-41,A1
10,True,33,280,331,127,511,2019-10-22-20-37-42,A1
10,True,33,172,332,127,511,2019-10-22-20-37-43,A1
10,True,33,232,333,91,160,2019-10-22-20-37-44,A1
10,True,33,232,334,91,160,2019-10-22-20-37-45,A1
10,True,33,232,335,91,160,2019-10-22-20-37-46,A1
10,True,33,232,336,91,160,2019-10-22-20-37-47,A1
10,True,33,232,337,91,160,2019-10-22-20-37-48,A1
10,True,33,232,338,91,160,2019-10-22-20-37-49,A1
10,True,33,232,339,91,160,2019-10-22-20-37-50,A1
10,True,33,216,340,91,160,2019-10-22-20-37-51,A1
10,True,33,258,341,91,160,2019-10-22-20-37-52,A1
10,True,33,258,342,91,160,2019-10-22-20-37-53,A1
10,True,33,258,343,127,511,2019-10-22-20-37-54,A1
10,True,33,258,344,127,511,2019-10-22-20-37-55,A1
10,True,33,258,345,127,511,2019-10-22-20-37-56,A1
10,True,33,258,346,127,511,2019-10-22-20-37-57,A1
10,True,33,128,347,91,160,2019-10-22-20-37-58,A1
10,True,33,124,348,90,160,2019-10-22-20-37-59,A1
10,True,33,140,349,91,161,2019-10-22-20-38-00,A1
10,True,33,140,350,91,161,2019-10-22-20-38-01,A1
10,True,33,182,351,91,161,2019-10-22-20-38-02,A1
