Bytes,Status,Voltage,PAI,Counter,SPO2,Heart_Rate,Time_Stamp
10,True,24,104,254,98,123,2019-11-04-15-19-06
10,True,24,104,255,98,123,2019-11-04-15-19-07
10,True,24,104,256,98,123,2019-11-04-15-19-08
10,True,24,104,257,98,123,2019-11-04-15-19-09
10,True,24,98,258,98,123,2019-11-04-15-19-10
10,True,24,98,259,98,123,2019-11-04-15-19-11
10,True,24,118,260,98,123,2019-11-04-15-19-12
10,True,24,88,261,98,123,2019-11-04-15-19-13
10,True,24,88,262,98,123,2019-11-04-15-19-14
10,True,24,110,263,98,123,2019-11-04-15-19-15
10,True,24,110,264,98,123,2019-11-04-15-19-16
10,True,24,110,265,98,123,2019-11-04-15-19-17
10,True,24,110,266,98,123,2019-11-04-15-19-18
10,True,24,110,267,98,123,2019-11-04-15-19-19
10,True,24,110,268,98,123,2019-11-04-15-19-20
10,True,24,138,269,98,123,2019-11-04-15-19-21
10,True,24,138,270,98,123,2019-11-04-15-19-22
10,True,24,168,271,98,123,2019-11-04-15-19-23
10,True,24,210,272,98,123,2019-11-04-15-19-24
10,True,24,158,273,98,123,2019-11-04-15-19-25
10,True,24,158,274,98,123,2019-11-04-15-19-26
10,True,24,158,275,127,511,2019-11-04-15-19-27
10,True,24,384,276,127,511,2019-11-04-15-19-28
10,True,24,384,277,127,511,2019-11-04-15-19-29
10,True,24,384,278,127,511,2019-11-04-15-19-30
10,True,24,384,279,127,511,2019-11-04-15-19-31
10,True,24,384,280,127,511,2019-11-04-15-19-32
10,True,24,330,281,127,511,2019-11-04-15-19-33
10,True,24,330,282,127,511,2019-11-04-15-19-34
10,True,24,330,283,127,511,2019-11-04-15-19-35
10,True,24,824,284,127,511,2019-11-04-15-19-36
10,True,24,824,285,127,511,2019-11-04-15-19-37
10,True,24,824,286,127,511,2019-11-04-15-19-38
10,True,24,824,287,127,511,2019-11-04-15-19-39
10,True,24,824,288,127,511,2019-11-04-15-19-40
10,True,24,824,289,127,511,2019-11-04-15-19-41
10,True,24,824,290,127,511,2019-11-04-15-19-42
10,True,24,266,291,127,511,2019-11-04-15-19-43
10,True,24,560,292,127,511,2019-11-04-15-19-44
10,True,24,560,293,127,511,2019-11-04-15-19-45
10,True,24,560,294,127,511,2019-11-04-15-19-46
10,True,24,326,295,127,511,2019-11-04-15-19-47
10,True,24,326,296,127,511,2019-11-04-15-19-48
10,True,24,846,297,127,511,2019-11-04-15-19-49
10,True,24,846,298,98,511,2019-11-04-15-19-50
10,True,24,846,299,98,511,2019-11-04-15-19-51
10,True,24,846,300,98,511,2019-11-04-15-19-52
10,True,24,188,301,98,511,2019-11-04-15-19-53
10,True,24,188,302,98,511,2019-11-04-15-19-54
10,True,24,152,303,98,511,2019-11-04-15-19-55
10,True,24,152,304,98,511,2019-11-04-15-19-56
10,True,24,152,305,98,511,2019-11-04-15-19-57
10,True,24,152,306,98,511,2019-11-04-15-19-58
10,True,24,152,307,98,511,2019-11-04-15-19-59
10,True,24,152,308,98,511,2019-11-04-15-20-00
10,True,24,152,309,98,511,2019-11-04-15-20-01
10,True,24,152,310,98,511,2019-11-04-15-20-02
10,True,24,152,311,98,511,2019-11-04-15-20-03
10,True,24,202,312,98,511,2019-11-04-15-20-04
10,True,24,152,313,98,123,2019-11-04-15-20-05
10,True,24,152,314,98,123,2019-11-04-15-20-06
10,True,24,152,315,98,123,2019-11-04-15-20-07
10,True,24,152,316,98,123,2019-11-04-15-20-08
10,True,24,152,317,98,123,2019-11-04-15-20-09
10,True,24,152,318,98,123,2019-11-04-15-20-10
10,True,24,152,319,98,123,2019-11-04-15-20-11
10,True,24,152,320,98,123,2019-11-04-15-20-12
10,True,24,216,321,98,123,2019-11-04-15-20-13
10,True,24,250,322,98,123,2019-11-04-15-20-14
10,True,24,312,323,98,123,2019-11-04-15-20-15
10,True,24,312,324,98,123,2019-11-04-15-20-16
10,True,24,312,325,98,123,2019-11-04-15-20-17
10,True,24,234,326,98,123,2019-11-04-15-20-18
10,True,24,366,327,97,123,2019-11-04-15-20-19
10,True,24,366,328,97,123,2019-11-04-15-20-20
10,True,24,366,329,97,123,2019-11-04-15-20-21
10,True,24,300,330,97,123,2019-11-04-15-20-22
10,True,24,300,331,97,123,2019-11-04-15-20-23
10,True,24,224,332,97,123,2019-11-04-15-20-24
10,True,24,224,333,97,123,2019-11-04-15-20-25
10,True,24,224,334,97,123,2019-11-04-15-20-26
10,True,24,224,335,97,123,2019-11-04-15-20-27
10,True,24,224,336,97,123,2019-11-04-15-20-28
10,True,24,168,337,97,123,2019-11-04-15-20-29
10,True,24,210,338,127,511,2019-11-04-15-20-30
10,True,24,210,339,127,511,2019-11-04-15-20-31
10,True,24,266,340,127,511,2019-11-04-15-20-32
10,True,24,266,341,127,511,2019-11-04-15-20-33
10,True,24,266,342,127,511,2019-11-04-15-20-34
10,True,24,266,343,127,511,2019-11-04-15-20-35
10,True,24,508,344,127,511,2019-11-04-15-20-36
10,True,24,1038,345,127,511,2019-11-04-15-20-37
10,True,24,1038,346,127,511,2019-11-04-15-20-38
10,True,24,1038,347,127,511,2019-11-04-15-20-39
10,True,24,1038,348,127,511,2019-11-04-15-20-40
10,True,24,1038,349,127,511,2019-11-04-15-20-41
10,True,24,1038,350,127,511,2019-11-04-15-20-42
10,True,24,1038,351,127,511,2019-11-04-15-20-43
10,True,24,1038,352,127,511,2019-11-04-15-20-44
10,True,24,472,353,127,511,2019-11-04-15-20-45
10,True,24,472,354,127,511,2019-11-04-15-20-46
10,True,24,256,355,127,511,2019-11-04-15-20-47
10,True,24,256,356,97,511,2019-11-04-15-20-48
10,True,24,104,357,97,511,2019-11-04-15-20-49
10,True,24,104,358,97,511,2019-11-04-15-20-50
10,True,24,104,359,97,511,2019-11-04-15-20-51
10,True,24,104,360,97,511,2019-11-04-15-20-52
10,True,24,104,361,97,511,2019-11-04-15-20-53
10,True,24,104,362,97,511,2019-11-04-15-20-54
10,True,24,104,363,97,511,2019-11-04-15-20-55
10,True,24,104,364,97,511,2019-11-04-15-20-56
10,True,24,104,365,97,511,2019-11-04-15-20-57
10,True,24,104,366,97,511,2019-11-04-15-20-58
10,True,24,104,367,97,511,2019-11-04-15-20-59
10,True,24,416,368,127,511,2019-11-04-15-21-00
10,True,24,416,369,127,511,2019-11-04-15-21-01
10,True,24,596,370,127,511,2019-11-04-15-21-02
10,True,24,220,371,97,123,2019-11-04-15-21-03
10,True,24,346,372,97,123,2019-11-04-15-21-04
10,True,24,346,373,97,123,2019-11-04-15-21-05
10,True,24,346,374,97,123,2019-11-04-15-21-06
10,True,24,346,375,97,123,2019-11-04-15-21-07
10,True,24,346,376,97,123,2019-11-04-15-21-08
10,True,24,346,377,97,123,2019-11-04-15-21-09
10,True,24,158,378,97,123,2019-11-04-15-21-10
10,True,24,118,379,97,123,2019-11-04-15-21-11
