Bytes,Status,Voltage,PAI,Counter,SPO2,Heart_Rate,Time_Stamp
10,True,33,126,223,85,116,2020-05-21-16-40-43,B1
10,True,33,122,224,84,117,2020-05-21-16-40-44,B1
10,True,33,118,225,84,121,2020-05-21-16-40-45,B1
10,True,33,122,226,84,123,2020-05-21-16-40-46,B1
10,True,33,128,227,84,124,2020-05-21-16-40-47,B1
10,True,33,126,228,84,124,2020-05-21-16-40-48,B1
10,True,33,114,229,84,124,2020-05-21-16-40-49,B1
10,True,33,120,230,84,122,2020-05-21-16-40-50,B1
10,True,33,124,231,84,122,2020-05-21-16-40-51,B1
10,True,33,124,232,83,121,2020-05-21-16-40-52,B1
10,True,33,128,233,83,120,2020-05-21-16-40-53,B1
10,True,33,120,234,84,119,2020-05-21-16-40-54,B1
10,True,33,122,235,85,116,2020-05-21-16-40-55,B1
10,True,33,138,236,86,114,2020-05-21-16-40-56,B1
10,True,33,126,237,87,111,2020-05-21-16-40-57,B1
10,True,33,126,238,87,110,2020-05-21-16-40-58,B1
10,True,33,122,239,88,108,2020-05-21-16-40-59,B1
10,True,33,130,240,89,107,2020-05-21-16-41-00,B1
10,True,33,136,241,89,107,2020-05-21-16-41-01,B1
10,True,33,118,242,88,107,2020-05-21-16-41-02,B1
10,True,33,128,243,88,107,2020-05-21-16-41-03,B1
10,True,33,132,244,87,107,2020-05-21-16-41-04,B1
10,True,33,126,245,86,104,2020-05-21-16-41-05,B1
10,True,33,126,246,85,103,2020-05-21-16-41-06,B1
10,True,33,128,247,86,102,2020-05-21-16-41-07,B1
10,True,33,126,248,86,102,2020-05-21-16-41-08,B1
10,True,33,132,249,86,102,2020-05-21-16-41-09,B1
10,True,33,118,250,87,102,2020-05-21-16-41-10,B1
10,True,33,128,251,87,103,2020-05-21-16-41-11,B1
10,True,33,126,252,89,104,2020-05-21-16-41-12,B1
10,True,33,122,253,89,106,2020-05-21-16-41-13,B1
10,True,33,110,254,89,107,2020-05-21-16-41-14,B1
10,True,33,116,255,89,109,2020-05-21-16-41-15,B1
10,True,33,114,256,89,110,2020-05-21-16-41-16,B1
10,True,33,110,257,88,110,2020-05-21-16-41-17,B1
10,True,33,138,258,88,110,2020-05-21-16-41-18,B1
10,True,33,128,259,88,110,2020-05-21-16-41-19,B1
10,True,33,108,260,87,111,2020-05-21-16-41-20,B1
10,True,33,144,261,87,110,2020-05-21-16-41-21,B1
10,True,33,128,262,87,110,2020-05-21-16-41-22,B1
10,True,33,120,263,87,110,2020-05-21-16-41-23,B1
10,True,33,118,264,87,110,2020-05-21-16-41-24,B1
10,True,33,130,265,87,110,2020-05-21-16-41-25,B1
10,True,33,116,266,87,111,2020-05-21-16-41-26,B1
10,True,33,118,267,88,112,2020-05-21-16-41-27,B1
10,True,33,110,268,88,113,2020-05-21-16-41-28,B1
10,True,33,112,269,88,114,2020-05-21-16-41-29,B1
10,True,33,108,270,88,116,2020-05-21-16-41-30,B1
10,True,33,112,271,89,117,2020-05-21-16-41-31,B1
10,True,33,104,272,89,117,2020-05-21-16-41-32,B1
10,True,33,124,273,89,117,2020-05-21-16-41-33,B1
10,True,33,118,274,90,119,2020-05-21-16-41-34,B1
10,True,33,110,275,90,120,2020-05-21-16-41-35,B1
10,True,33,106,276,90,121,2020-05-21-16-41-36,B1
10,True,33,124,277,91,121,2020-05-21-16-41-37,B1
10,True,33,128,278,91,121,2020-05-21-16-41-38,B1
10,True,33,160,279,91,121,2020-05-21-16-41-39,B1
10,True,33,168,280,91,121,2020-05-21-16-41-40,B1
10,True,33,168,281,91,121,2020-05-21-16-41-41,B1
10,True,33,168,282,91,121,2020-05-21-16-41-42,B1
10,True,33,168,283,91,121,2020-05-21-16-41-43,B1
10,True,33,168,284,91,121,2020-05-21-16-41-44,B1
10,True,33,168,285,91,121,2020-05-21-16-41-45,B1
10,True,33,116,286,90,121,2020-05-21-16-41-46,B1
10,True,33,88,287,89,121,2020-05-21-16-41-47,B1
10,True,33,102,288,89,121,2020-05-21-16-41-48,B1
10,True,33,102,289,89,121,2020-05-21-16-41-49,B1
10,True,33,144,290,89,121,2020-05-21-16-41-50,B1
10,True,33,124,291,89,121,2020-05-21-16-41-51,B1
10,True,33,126,292,88,121,2020-05-21-16-41-52,B1
