53,34812,34964,34969,34841,34601,34280,33917,33553,33215,32921,32670,32453,32259,32080,31912,31755,31607,31466,31336,31212,31094,30978,30864,30752,30644,555,2020-05-21-23-53-55
53,30548,30492,30551,30810,31316,32039,32890,33740,34462,34977,35280,35405,35384,35232,34972,34636,34263,33887,33538,33232,32969,32741,32540,32358,32188,556,2020-05-21-23-53-55
53,32027,31874,31730,31596,31469,31349,31232,31118,31008,30907,30837,30857,31056,31490,32149,32956,33798,34545,35108,35461,35632,35650,35533,35300,34979,557,2020-05-21-23-53-55
53,34611,34233,33875,33557,33285,33048,32839,32645,32463,32289,32121,31958,31805,31664,31535,31416,31307,31204,31104,31008,30919,30857,30881,31082,31521,558,2020-05-21-23-53-56
53,32188,33010,33871,34642,35227,35605,35800,35842,35746,35527,35210,34830,34426,34032,33671,33352,33073,32825,32597,32385,32182,31985,31796,31616,31448,559,2020-05-21-23-53-56
53,31294,31152,31022,30900,30783,30668,30558,30462,30412,30490,30790,31357,32151,33073,33989,34764,35318,35652,35798,35789,35638,35372,35021,34632,34239,560,2020-05-21-23-53-56
53,33872,33545,33259,33003,32772,32559,32358,32168,31986,31811,31644,31486,31339,31205,31081,30966,30860,30756,30657,30569,30526,30609,30915,31491,32301,561,2020-05-21-23-53-57
53,33244,34183,34983,35559,35910,36073,36077,35937,35677,35328,34931,34524,34138,33791,33486,33215,32970,32744,32531,32328,32135,31952,31778,31616,31467,562,2020-05-21-23-53-57
53,31329,31200,31080,30967,30861,30760,30670,30616,30670,30928,31448,32205,33114,34043,34855,35459,35843,36038,36075,35970,35741,35417,35035,34633,34244,563,2020-05-21-23-53-57
53,33885,33561,33265,32990,32728,32477,32236,32004,31779,31565,31363,31172,30994,30831,30683,30549,30426,30311,30203,30102,30019,30001,30144,30545,31239,564,2020-05-21-23-53-58
53,32174,33231,34261,35119,35735,36114,36298,36312,36173,35905,35543,35129,34705,34305,33944,33622,33330,33061,32808,32567,32340,32124,31920,31727,31547,565,2020-05-21-23-53-58
53,31377,31220,31076,30947,30830,30722,30619,30517,30416,30340,30366,30601,31114,31893,32854,33858,34757,35444,35895,36142,36218,36140,35931,35620,35247,566,2020-05-21-23-53-58
53,34851,34465,34107,33781,33481,33200,32936,32686,32453,32235,32029,31839,31663,31501,31356,31226,31107,30995,30883,30768,30649,30531,30440,30448,30654,567,2020-05-21-23-53-59
53,31117,31821,32684,33583,34380,34982,35370,35573,35622,35529,35312,34993,34607,34195,33791,33420,33093,32804,32545,32305,32081,31869,31668,31478,31299,568,2020-05-21-23-53-59
53,31133,30980,30843,30721,30613,30516,30428,30346,30274,30229,30272,30503,30999,31760,32706,33709,34620,35321,35778,36024,36099,36026,35824,35519,35145,569,2020-05-21-23-53-59
53,34740,34342,33971,33643,33353,33093,32854,32630,32415,32205,32000,31805,31620,31450,31294,31151,31019,30894,30775,30664,30586,30609,30831,31311,32031,570,2020-05-21-23-54-00
53,32903,33799,34582,35157,35509,35671,35676,35546,35303,34978,34609,34231,33871,33546,33257,32999,32763,32541,32329,32124,31926,31737,31559,31393,31237,571,2020-05-21-23-54-00
53,31088,30944,30806,30679,30576,30555,30709,31116,31777,32624,33536,34369,35008,35413,35611,35641,35529,35299,34979,34605,34212,33833,33485,33174,32892,572,2020-05-21-23-54-00
53,32632,32388,32159,31944,31743,31554,31374,31201,31035,30876,30723,30578,30444,30341,30335,30520,30957,31633,32465,33330,34088,34646,34983,35131,35124,573,2020-05-21-23-54-01
53,34984,34729,34392,34011,33624,33262,32938,32656,32405,32176,31961,31761,31576,31404,31245,31099,30967,30848,30739,30642,30562,30523,30592,30861,31382,574,2020-05-21-23-54-01
53,32128,33010,33900,34664,35217,35546,35688,35674,35523,35258,34914,34530,34145,33787,33471,33196,32951,32726,32517,32318,32130,31952,31783,31624,31471,575,2020-05-21-23-54-01
53,31322,31173,31028,30890,30792,30811,31038,31516,32214,33039,33862,34555,35043,35323,35430,35394,35230,34962,34619,34241,33861,33506,33188,32906,32652,576,2020-05-21-23-54-02
53,32421,32209,32014,31836,31670,31515,31370,31232,31100,30978,30873,30799,30810,30989,31398,32033,32822,33654,34406,34980,35345,35531,35565,35462,35236,577,2020-05-21-23-54-02
53,34914,34534,34137,33761,33422,33126,32865,32626,32400,32188,31987,31797,31620,31454,31299,31148,31002,30860,30725,30613,30575,30704,31074,31687,32476,578,2020-05-21-23-54-02
53,33328,34110,34716,35110,35316,35369,35283,35074,34766,34396,34004,33623,33276,32971,32702,32460,32239,32035,31844,31665,31496,31338,31187,31043,30903,579,2020-05-21-23-54-03
53,30766,30633,30518,30460,30545,30858,31430,32213,33101,33961,34668,35158,35438,35547,35508,35336,35055,34698,34307,33918,33559,33243,32968,32724,32500,580,2020-05-21-23-54-03
53,32293,32099,31915,31744,31583,31434,31296,31167,31044,30926,30810,30702,30622,30630,30819,31255,31929,32764,33641,34428,35026,35408,35606,35650,35558,581,2020-05-21-23-54-03
53,35344,35034,34665,34274,33895,33551,33248,32981,32740,32515,32303,32101,31910,31728,31555,31389,31228,31070,30915,30763,30615,30471,30337,30223,30167,582,2020-05-21-23-54-04
53,30256,30577,31163,31965,32874,33752,34473,34967,35247,35352,35309,35137,34860,34512,34133,33758,33414,33112,32849,32618,32408,32216,32034,31861,31694,583,2020-05-21-23-54-04
53,31535,31384,31246,31122,31011,30913,30826,30747,30673,30602,30537,30485,30482,30612,30968,31590,32432,33386,34315,35086,35626,35947,36091,36086,35946,584,2020-05-21-23-54-04
53,35694,35361,34988,34614,34269,33967,33705,33470,33254,33050,32856,32673,32501,32340,32190,32050,31919,31793,31672,31550,31425,31296,31169,31068,31062,585,2020-05-21-23-54-05
53,31238,31649,32274,33037,33823,34510,35017,35329,35471,35466,35328,35081,34759,34401,34045,33718,33433,33186,32970,32775,32594,32422,32261,32112,31976,586,2020-05-21-23-54-05
53,31855,31748,31651,31558,31466,31372,31274,31179,31095,31048,31109,31362,31854,32557,33384,34220,34942,35473,35805,35970,35988,35873,35640,35320,34952,587,2020-05-21-23-54-05
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,2020-05-21-23-54-05
53,34031,34520,34847,35028,35081,35013,34832,34560,34230,33880,33544,33244,32987,32766,32569,32385,32209,32038,31871,31709,31553,31405,31267,31138,31018,589,2020-05-21-23-54-06
53,30906,30802,30710,30651,30688,30903,31338,31974,32736,33517,34198,34703,35016,35167,35179,35069,34852,34554,34210,33850,33504,33194,32924,32690,32478,590,2020-05-21-23-54-06
53,32282,32099,31929,31771,31625,31492,31371,31259,31151,31045,30941,30846,30801,30884,31162,31653,32307,33038,33731,34292,34681,34908,34999,34963,34810,591,2020-05-21-23-54-07
53,34552,34221,33857,33498,33169,32883,32638,32419,32216,32025,31844,31673,31510,31356,31210,31070,30929,30786,30640,30498,30388,30381,30567,30996,31645,592,2020-05-21-23-54-07
53,32437,33254,33976,34517,34865,35042,35075,34976,34766,34476,34143,33803,33483,33197,32949,32731,32535,32355,32187,32027,31871,31718,31568,31418,31269,593,2020-05-21-23-54-07
53,31122,30979,30847,30762,30799,31039,31512,32180,32957,33727,34377,34843,35125,35249,35228,35073,34805,34457,34072,33687,33334,33028,32767,32536,32321,594,2020-05-21-23-54-08
53,32115,31915,31720,31534,31360,31196,31043,30900,30768,30650,30553,30509,30592,30885,31416,32145,32981,33800,34485,34970,35258,35380,35355,35201,34941,595,2020-05-21-23-54-08
53,34608,34242,33877,33536,33234,32968,32728,32502,32286,32077,31875,31683,31504,31337,31180,31029,30884,30747,30635,30599,30725,31083,31678,32446,33285,596,2020-05-21-23-54-08
53,34068,34688,35104,35332,35397,35312,35094,34773,34386,33975,33580,33226,32924,32668,32446,32249,32067,31896,31731,31572,31416,31265,31119,30976,30836,597,2020-05-21-23-54-09
53,30705,30621,30658,30902,31382,32059,32839,33601,34227,34658,34902,34992,34948,34787,34528,34201,33841,33484,33152,32859,32601,32370,32159,31963,31781,598,2020-05-21-23-54-09
53,31613,31456,31307,31165,31026,30888,30753,30627,30528,30513,30672,31073,31710,32510,33358,34123,34709,35083,35274,35313,35215,34998,34692,34333,33959,599,2020-05-21-23-54-09
53,33603,33285,33009,32768,32549,32344,32148,31958,31775,31603,31444,31295,31152,31013,30875,30746,30651,30662,30870,31328,32011,32834,33675,34405,34941,600,2020-05-21-23-54-10
