Bytes,Status,Voltage,PAI,Counter,SPO2,Heart_Rate,Time_Stamp
10,True,33,150,147,96,137,2020-05-21-16-10-07,C1
10,True,33,152,148,96,137,2020-05-21-16-10-08,C1
10,True,33,144,149,96,137,2020-05-21-16-10-09,C1
10,True,33,150,150,96,136,2020-05-21-16-10-10,C1
10,True,33,150,151,96,136,2020-05-21-16-10-11,C1
10,True,33,150,152,96,137,2020-05-21-16-10-12,C1
10,True,33,146,153,96,137,2020-05-21-16-10-13,C1
10,True,33,144,154,96,137,2020-05-21-16-10-14,C1
10,True,33,126,155,96,137,2020-05-21-16-10-15,C1
10,True,33,144,156,97,137,2020-05-21-16-10-16,C1
10,True,33,134,157,97,137,2020-05-21-16-10-17,C1
10,True,33,142,158,97,137,2020-05-21-16-10-18,C1
10,True,33,144,159,97,137,2020-05-21-16-10-19,C1
10,True,33,122,160,97,139,2020-05-21-16-10-20,C1
10,True,33,122,161,97,139,2020-05-21-16-10-21,C1
10,True,33,130,162,97,140,2020-05-21-16-10-22,C1
10,True,33,134,163,97,139,2020-05-21-16-10-23,C1
10,True,33,146,164,97,139,2020-05-21-16-10-24,C1
10,True,33,150,165,97,138,2020-05-21-16-10-25,C1
10,True,33,150,166,97,137,2020-05-21-16-10-26,C1
10,True,33,148,167,97,136,2020-05-21-16-10-27,C1
10,True,33,160,168,97,135,2020-05-21-16-10-28,C1
10,True,33,138,169,97,135,2020-05-21-16-10-29,C1
10,True,33,164,170,97,135,2020-05-21-16-10-30,C1
10,True,33,158,171,97,134,2020-05-21-16-10-31,C1
10,True,33,158,172,97,134,2020-05-21-16-10-32,C1
10,True,33,156,173,97,134,2020-05-21-16-10-33,C1
10,True,33,154,174,97,134,2020-05-21-16-10-34,C1
10,True,33,154,175,97,134,2020-05-21-16-10-35,C1
10,True,33,140,176,97,134,2020-05-21-16-10-36,C1
10,True,33,140,177,97,134,2020-05-21-16-10-37,C1
10,True,33,130,178,97,135,2020-05-21-16-10-38,C1
10,True,33,142,179,97,135,2020-05-21-16-10-39,C1
10,True,33,136,180,97,136,2020-05-21-16-10-40,C1
10,True,33,152,181,97,136,2020-05-21-16-10-41,C1
10,True,33,162,182,97,136,2020-05-21-16-10-42,C1
10,True,33,144,183,96,136,2020-05-21-16-10-43,C1
10,True,33,146,184,96,136,2020-05-21-16-10-44,C1
10,True,33,154,185,96,136,2020-05-21-16-10-45,C1
10,True,33,156,186,96,135,2020-05-21-16-10-46,C1
10,True,33,152,187,97,135,2020-05-21-16-10-47,C1
10,True,33,148,188,97,135,2020-05-21-16-10-48,C1
10,True,33,138,189,97,135,2020-05-21-16-10-49,C1
10,True,33,144,190,97,135,2020-05-21-16-10-50,C1
10,True,33,136,191,97,135,2020-05-21-16-10-51,C1
10,True,33,140,192,97,135,2020-05-21-16-10-52,C1
10,True,33,150,193,97,135,2020-05-21-16-10-53,C1
10,True,33,148,194,97,135,2020-05-21-16-10-54,C1
10,True,33,152,195,96,135,2020-05-21-16-10-55,C1
10,True,33,154,196,96,135,2020-05-21-16-10-56,C1
10,True,33,150,197,96,134,2020-05-21-16-10-57,C1
10,True,33,150,198,96,134,2020-05-21-16-10-58,C1
10,True,33,142,199,96,135,2020-05-21-16-10-59,C1
10,True,33,156,200,96,135,2020-05-21-16-11-00,C1
10,True,33,156,201,96,135,2020-05-21-16-11-01,C1
10,True,33,168,202,97,135,2020-05-21-16-11-02,C1
10,True,33,162,203,97,135,2020-05-21-16-11-03,C1
10,True,33,160,204,97,136,2020-05-21-16-11-04,C1
10,True,33,152,205,97,136,2020-05-21-16-11-05,C1
10,True,33,150,206,97,136,2020-05-21-16-11-06,C1
10,True,33,146,207,97,136,2020-05-21-16-11-07,C1
10,True,33,152,208,96,136,2020-05-21-16-11-08,C1
10,True,33,150,209,96,136,2020-05-21-16-11-09,C1
10,True,33,154,210,96,136,2020-05-21-16-11-10,C1
10,True,33,164,211,96,136,2020-05-21-16-11-11,C1
10,True,33,152,212,96,136,2020-05-21-16-11-12,C1
10,True,33,150,213,97,136,2020-05-21-16-11-13,C1
10,True,33,152,214,97,136,2020-05-21-16-11-14,C1
10,True,33,164,215,97,136,2020-05-21-16-11-15,C1
10,True,33,166,216,97,136,2020-05-21-16-11-16,C1
10,True,33,174,217,97,136,2020-05-21-16-11-17,C1
10,True,33,158,218,97,135,2020-05-21-16-11-18,C1
10,True,33,134,219,97,135,2020-05-21-16-11-19,C1
10,True,33,160,220,97,135,2020-05-21-16-11-20,C1
10,True,33,138,221,97,135,2020-05-21-16-11-21,C1
10,True,33,144,222,97,136,2020-05-21-16-11-22,C1
10,True,33,130,223,97,136,2020-05-21-16-11-23,C1
10,True,33,146,224,97,136,2020-05-21-16-11-24,C1
10,True,33,144,225,97,136,2020-05-21-16-11-25,C1
10,True,33,144,226,97,136,2020-05-21-16-11-26,C1
10,True,33,140,227,97,137,2020-05-21-16-11-27,C1
10,True,33,156,228,97,136,2020-05-21-16-11-28,C1
10,True,33,162,229,96,136,2020-05-21-16-11-29,C1
10,True,33,156,230,96,136,2020-05-21-16-11-30,C1
10,True,33,152,231,96,136,2020-05-21-16-11-31,C1
10,True,33,166,232,96,136,2020-05-21-16-11-32,C1
10,True,33,158,233,97,136,2020-05-21-16-11-33,C1
10,True,33,170,234,97,136,2020-05-21-16-11-34,C1
10,True,33,168,235,97,135,2020-05-21-16-11-35,C1
10,True,33,162,236,97,135,2020-05-21-16-11-36,C1
10,True,33,164,237,97,134,2020-05-21-16-11-37,C1
10,True,33,158,238,97,135,2020-05-21-16-11-38,C1
10,True,33,150,239,97,135,2020-05-21-16-11-39,C1
10,True,33,140,240,97,135,2020-05-21-16-11-40,C1
10,True,33,150,241,96,136,2020-05-21-16-11-41,C1
10,True,33,126,242,96,137,2020-05-21-16-11-42,C1
10,True,33,114,243,96,138,2020-05-21-16-11-43,C1
10,True,33,122,244,96,140,2020-05-21-16-11-44,C1
10,True,33,126,245,96,140,2020-05-21-16-11-45,C1
10,True,33,128,246,96,140,2020-05-21-16-11-46,C1
10,True,33,134,247,96,140,2020-05-21-16-11-47,C1
10,True,33,134,248,96,140,2020-05-21-16-11-48,C1
10,True,33,142,249,96,140,2020-05-21-16-11-49,C1
10,True,33,138,250,96,139,2020-05-21-16-11-50,C1
10,True,33,152,251,96,139,2020-05-21-16-11-51,C1
10,True,33,146,252,96,139,2020-05-21-16-11-52,C1
10,True,33,144,253,97,139,2020-05-21-16-11-53,C1
10,True,33,134,254,97,140,2020-05-21-16-11-54,C1
10,True,33,130,255,97,140,2020-05-21-16-11-55,C1
10,True,33,130,256,97,141,2020-05-21-16-11-56,C1
10,True,33,128,257,97,140,2020-05-21-16-11-57,C1
10,True,33,130,258,97,139,2020-05-21-16-11-58,C1
10,True,33,128,259,97,138,2020-05-21-16-11-59,C1
10,True,33,124,260,97,137,2020-05-21-16-12-00,C1
10,True,33,128,261,97,136,2020-05-21-16-12-01,C1
10,True,33,140,262,97,136,2020-05-21-16-12-02,C1
10,True,33,138,263,97,135,2020-05-21-16-12-03,C1
10,True,33,138,264,97,135,2020-05-21-16-12-04,C1
10,True,33,146,265,97,135,2020-05-21-16-12-05,C1
10,True,33,152,266,97,134,2020-05-21-16-12-06,C1
10,True,33,152,267,97,134,2020-05-21-16-12-07,C1
10,True,33,150,268,97,134,2020-05-21-16-12-08,C1
10,True,33,144,269,97,133,2020-05-21-16-12-09,C1
10,True,33,150,270,97,133,2020-05-21-16-12-10,C1
10,True,33,146,271,97,133,2020-05-21-16-12-11,C1
10,True,33,146,272,97,134,2020-05-21-16-12-12,C1
10,True,33,140,273,97,134,2020-05-21-16-12-13,C1
10,True,33,144,274,97,134,2020-05-21-16-12-14,C1
10,True,33,134,275,97,134,2020-05-21-16-12-15,C1
10,True,33,140,276,97,134,2020-05-21-16-12-16,C1
10,True,33,138,277,97,134,2020-05-21-16-12-17,C1
10,True,33,136,278,97,135,2020-05-21-16-12-18,C1
10,True,33,146,279,97,135,2020-05-21-16-12-19,C1
10,True,33,132,280,96,134,2020-05-21-16-12-20,C1
10,True,33,146,281,96,135,2020-05-21-16-12-21,C1
10,True,33,148,282,97,135,2020-05-21-16-12-22,C1
10,True,33,142,283,97,135,2020-05-21-16-12-23,C1
10,True,33,148,284,97,136,2020-05-21-16-12-24,C1
10,True,33,148,285,96,136,2020-05-21-16-12-25,C1
10,True,33,142,286,96,136,2020-05-21-16-12-26,C1
10,True,33,154,287,96,136,2020-05-21-16-12-27,C1
10,True,33,148,288,96,136,2020-05-21-16-12-28,C1
10,True,33,152,289,96,136,2020-05-21-16-12-29,C1
10,True,33,150,290,96,135,2020-05-21-16-12-30,C1
10,True,33,154,291,96,135,2020-05-21-16-12-31,C1
10,True,33,142,292,96,135,2020-05-21-16-12-32,C1
10,True,33,148,293,96,135,2020-05-21-16-12-33,C1
10,True,33,146,294,96,135,2020-05-21-16-12-34,C1
10,True,33,146,295,96,135,2020-05-21-16-12-35,C1
10,True,33,150,296,97,135,2020-05-21-16-12-36,C1
10,True,33,146,297,97,135,2020-05-21-16-12-37,C1
10,True,33,140,298,97,136,2020-05-21-16-12-38,C1
10,True,33,130,299,97,136,2020-05-21-16-12-39,C1
10,True,33,124,300,97,136,2020-05-21-16-12-40,C1
10,True,33,124,301,97,137,2020-05-21-16-12-41,C1
10,True,33,136,302,96,137,2020-05-21-16-12-42,C1
10,True,33,144,303,96,137,2020-05-21-16-12-43,C1
10,True,33,146,304,97,137,2020-05-21-16-12-44,C1
10,True,33,144,305,97,137,2020-05-21-16-12-45,C1
10,True,33,128,306,97,137,2020-05-21-16-12-46,C1
10,True,33,134,307,97,137,2020-05-21-16-12-47,C1
10,True,33,138,308,97,137,2020-05-21-16-12-48,C1
10,True,33,128,309,97,137,2020-05-21-16-12-49,C1
10,True,33,118,310,97,137,2020-05-21-16-12-50,C1
10,True,33,126,311,97,137,2020-05-21-16-12-51,C1
10,True,33,122,312,97,137,2020-05-21-16-12-52,C1
10,True,33,126,313,97,137,2020-05-21-16-12-53,C1
10,True,33,132,314,97,137,2020-05-21-16-12-54,C1
10,True,33,136,315,97,137,2020-05-21-16-12-55,C1
10,True,33,126,316,97,136,2020-05-21-16-12-56,C1
10,True,33,120,317,97,136,2020-05-21-16-12-57,C1
10,True,33,118,318,97,136,2020-05-21-16-12-58,C1
10,True,33,118,319,97,136,2020-05-21-16-12-59,C1
10,True,33,138,320,97,136,2020-05-21-16-13-00,C1
10,True,33,136,321,97,136,2020-05-21-16-13-01,C1
10,True,33,136,322,97,136,2020-05-21-16-13-02,C1
10,True,33,126,323,97,136,2020-05-21-16-13-03,C1
10,True,33,152,324,97,136,2020-05-21-16-13-04,C1
10,True,33,140,325,97,136,2020-05-21-16-13-05,C1
10,True,33,142,326,97,136,2020-05-21-16-13-06,C1
10,True,33,140,327,97,136,2020-05-21-16-13-07,C1
10,True,33,120,328,97,136,2020-05-21-16-13-08,C1
10,True,33,144,329,97,136,2020-05-21-16-13-09,C1
10,True,33,136,330,97,136,2020-05-21-16-13-10,C1
10,True,33,100,331,97,137,2020-05-21-16-13-11,C1
10,True,33,104,332,97,137,2020-05-21-16-13-12,C1
10,True,33,98,333,97,137,2020-05-21-16-13-13,C1
10,True,33,106,334,97,137,2020-05-21-16-13-14,C1
10,True,33,130,335,97,137,2020-05-21-16-13-15,C1
10,True,33,124,336,97,137,2020-05-21-16-13-16,C1
10,True,33,132,337,97,136,2020-05-21-16-13-17,C1
10,True,33,134,338,97,136,2020-05-21-16-13-18,C1
10,True,33,118,339,97,135,2020-05-21-16-13-19,C1
10,True,33,132,340,97,135,2020-05-21-16-13-20,C1
10,True,33,126,341,97,134,2020-05-21-16-13-21,C1
10,True,33,122,342,98,134,2020-05-21-16-13-22,C1
10,True,33,140,343,98,134,2020-05-21-16-13-23,C1
10,True,33,148,344,98,134,2020-05-21-16-13-24,C1
10,True,33,142,345,98,134,2020-05-21-16-13-25,C1
10,True,33,138,346,98,134,2020-05-21-16-13-26,C1
10,True,33,130,347,98,134,2020-05-21-16-13-27,C1
10,True,33,118,348,98,135,2020-05-21-16-13-28,C1
10,True,33,128,349,98,135,2020-05-21-16-13-29,C1
10,True,33,122,350,98,135,2020-05-21-16-13-30,C1
10,True,33,136,351,97,135,2020-05-21-16-13-31,C1
10,True,33,114,352,97,135,2020-05-21-16-13-32,C1
10,True,33,108,353,97,135,2020-05-21-16-13-33,C1
10,True,33,114,354,98,135,2020-05-21-16-13-34,C1
10,True,33,112,355,98,135,2020-05-21-16-13-35,C1
10,True,33,140,356,98,136,2020-05-21-16-13-36,C1
