Bytes,Status,Voltage,PAI,Counter,SPO2,Heart_Rate,Time_Stamp
10,True,33,194,139,98,156,2019-10-22-18-23-16,C1
10,True,33,174,140,98,156,2019-10-22-18-23-17,C1
10,True,33,176,141,98,156,2019-10-22-18-23-18,C1
10,True,33,176,142,98,156,2019-10-22-18-23-19,C1
10,True,33,176,143,98,156,2019-10-22-18-23-20,C1
10,True,33,168,144,127,511,2019-10-22-18-23-21,C1
10,True,33,156,145,127,511,2019-10-22-18-23-22,C1
10,True,33,156,146,127,511,2019-10-22-18-23-23,C1
10,True,33,160,147,127,511,2019-10-22-18-23-24,C1
10,True,33,160,148,127,511,2019-10-22-18-23-25,C1
10,True,33,160,149,127,511,2019-10-22-18-23-26,C1
10,True,33,182,150,127,511,2019-10-22-18-23-27,C1
10,True,33,152,151,127,511,2019-10-22-18-23-28,C1
10,True,33,134,152,127,511,2019-10-22-18-23-29,C1
10,True,33,134,153,127,511,2019-10-22-18-23-30,C1
10,True,33,108,154,127,511,2019-10-22-18-23-31,C1
10,True,33,164,155,127,511,2019-10-22-18-23-32,C1
10,True,33,164,156,127,511,2019-10-22-18-23-33,C1
10,True,33,156,157,127,511,2019-10-22-18-23-34,C1
10,True,33,158,158,127,511,2019-10-22-18-23-35,C1
10,True,33,158,159,127,511,2019-10-22-18-23-36,C1
10,True,33,154,160,127,511,2019-10-22-18-23-37,C1
10,True,33,154,161,127,511,2019-10-22-18-23-38,C1
10,True,33,158,162,127,511,2019-10-22-18-23-39,C1
10,True,33,158,163,127,511,2019-10-22-18-23-40,C1
10,True,33,152,164,127,511,2019-10-22-18-23-41,C1
10,True,33,128,165,127,511,2019-10-22-18-23-42,C1
10,True,33,128,166,127,511,2019-10-22-18-23-43,C1
10,True,33,120,167,127,511,2019-10-22-18-23-44,C1
10,True,33,158,168,127,511,2019-10-22-18-23-45,C1
10,True,33,166,169,127,511,2019-10-22-18-23-46,C1
10,True,33,268,170,127,511,2019-10-22-18-23-47,C1
10,True,33,268,171,127,511,2019-10-22-18-23-48,C1
10,True,33,268,172,127,511,2019-10-22-18-23-49,C1
10,True,33,268,173,127,511,2019-10-22-18-23-50,C1
10,True,33,822,174,127,511,2019-10-22-18-23-51,C1
10,True,33,822,175,127,511,2019-10-22-18-23-52,C1
10,True,33,534,176,127,511,2019-10-22-18-23-53,C1
10,True,33,534,177,127,511,2019-10-22-18-23-54,C1
10,True,33,534,178,127,511,2019-10-22-18-23-55,C1
10,True,33,534,179,127,511,2019-10-22-18-23-56,C1
10,True,33,534,180,127,511,2019-10-22-18-23-57,C1
10,True,33,534,181,127,511,2019-10-22-18-23-58,C1
10,True,33,534,182,127,511,2019-10-22-18-23-59,C1
10,True,33,534,183,127,511,2019-10-22-18-24-00,C1
10,True,33,260,184,127,511,2019-10-22-18-24-01,C1
10,True,33,260,185,127,511,2019-10-22-18-24-02,C1
10,True,33,260,186,127,511,2019-10-22-18-24-03,C1
10,True,33,260,187,127,511,2019-10-22-18-24-04,C1
10,True,33,260,188,127,511,2019-10-22-18-24-05,C1
10,True,33,260,189,127,511,2019-10-22-18-24-06,C1
10,True,33,260,190,127,511,2019-10-22-18-24-07,C1
10,True,33,260,191,127,511,2019-10-22-18-24-08,C1
10,True,33,156,192,127,511,2019-10-22-18-24-09,C1
10,True,33,156,193,127,511,2019-10-22-18-24-10,C1
10,True,33,202,194,127,511,2019-10-22-18-24-11,C1
10,True,33,202,195,127,511,2019-10-22-18-24-12,C1
10,True,33,202,196,127,511,2019-10-22-18-24-13,C1
10,True,33,202,197,127,511,2019-10-22-18-24-14,C1
10,True,33,202,198,127,511,2019-10-22-18-24-15,C1
10,True,33,202,199,127,511,2019-10-22-18-24-16,C1
10,True,33,202,200,127,511,2019-10-22-18-24-17,C1
10,True,33,202,201,127,511,2019-10-22-18-24-18,C1
10,True,33,1210,202,127,511,2019-10-22-18-24-19,C1
10,True,33,1210,203,127,511,2019-10-22-18-24-20,C1
10,True,33,1210,204,127,511,2019-10-22-18-24-21,C1
10,True,33,1210,205,127,511,2019-10-22-18-24-22,C1
10,True,33,1210,206,127,511,2019-10-22-18-24-23,C1
10,True,33,1210,207,127,511,2019-10-22-18-24-24,C1
10,True,33,1210,208,127,511,2019-10-22-18-24-25,C1
10,True,33,1210,209,127,511,2019-10-22-18-24-26,C1
10,True,33,990,210,127,511,2019-10-22-18-24-27,C1
10,True,33,990,211,127,511,2019-10-22-18-24-28,C1
10,True,33,990,212,127,511,2019-10-22-18-24-29,C1
10,True,33,990,213,127,511,2019-10-22-18-24-30,C1
10,True,33,990,214,127,511,2019-10-22-18-24-31,C1
10,True,33,990,215,127,511,2019-10-22-18-24-32,C1
10,True,33,900,216,127,511,2019-10-22-18-24-33,C1
10,True,33,900,217,127,511,2019-10-22-18-24-34,C1
10,True,33,900,218,127,511,2019-10-22-18-24-35,C1
10,True,33,900,219,127,511,2019-10-22-18-24-36,C1
10,True,33,900,220,127,511,2019-10-22-18-24-37,C1
10,True,33,900,221,127,511,2019-10-22-18-24-38,C1
10,True,33,900,222,127,511,2019-10-22-18-24-39,C1
10,True,33,900,223,127,511,2019-10-22-18-24-40,C1
10,True,33,900,224,127,511,2019-10-22-18-24-41,C1
10,True,33,900,225,127,511,2019-10-22-18-24-42,C1
10,True,33,900,226,127,511,2019-10-22-18-24-43,C1
10,True,33,1486,227,127,511,2019-10-22-18-24-44,C1
10,True,33,1486,228,127,511,2019-10-22-18-24-45,C1
10,True,33,1486,229,127,511,2019-10-22-18-24-46,C1
10,True,33,1486,230,127,511,2019-10-22-18-24-47,C1
10,True,33,1486,231,127,511,2019-10-22-18-24-48,C1
10,True,33,1486,232,127,511,2019-10-22-18-24-49,C1
10,True,33,1486,233,127,511,2019-10-22-18-24-50,C1
10,True,33,1486,234,127,511,2019-10-22-18-24-51,C1
10,True,33,1486,235,127,511,2019-10-22-18-24-52,C1
10,True,33,1486,236,127,511,2019-10-22-18-24-53,C1
10,True,33,1486,237,127,511,2019-10-22-18-24-54,C1
10,True,33,1486,238,127,511,2019-10-22-18-24-55,C1
10,True,33,1486,239,127,511,2019-10-22-18-24-56,C1
10,True,33,1486,240,127,511,2019-10-22-18-24-57,C1
10,True,33,1486,241,127,511,2019-10-22-18-24-58,C1
10,True,33,1486,242,127,511,2019-10-22-18-24-59,C1
10,True,33,1486,243,127,511,2019-10-22-18-25-00,C1
10,True,33,1486,244,127,511,2019-10-22-18-25-01,C1
10,True,33,1486,245,127,511,2019-10-22-18-25-02,C1
10,True,33,1486,246,127,511,2019-10-22-18-25-03,C1
10,True,33,1486,247,127,511,2019-10-22-18-25-04,C1
10,True,33,1486,248,127,511,2019-10-22-18-25-05,C1
10,True,33,1486,249,127,511,2019-10-22-18-25-06,C1
10,True,33,1486,250,127,511,2019-10-22-18-25-07,C1
10,True,33,274,251,127,511,2019-10-22-18-25-08,C1
10,True,33,278,252,127,511,2019-10-22-18-25-09,C1
10,True,33,196,253,99,511,2019-10-22-18-25-10,C1
10,True,33,210,254,99,511,2019-10-22-18-25-11,C1
10,True,33,204,255,99,511,2019-10-22-18-25-12,C1
10,True,33,200,256,99,511,2019-10-22-18-25-13,C1
10,True,33,228,257,99,511,2019-10-22-18-25-14,C1
10,True,33,224,258,100,138,2019-10-22-18-25-15,C1
10,True,33,204,259,100,138,2019-10-22-18-25-16,C1
10,True,33,206,260,100,138,2019-10-22-18-25-17,C1
10,True,33,206,261,100,138,2019-10-22-18-25-18,C1
10,True,33,190,262,100,138,2019-10-22-18-25-19,C1
10,True,33,234,263,100,139,2019-10-22-18-25-20,C1
10,True,33,184,264,97,139,2019-10-22-18-25-21,C1
10,True,33,230,265,97,139,2019-10-22-18-25-22,C1
10,True,33,246,266,97,139,2019-10-22-18-25-23,C1
10,True,33,186,267,99,139,2019-10-22-18-25-24,C1
10,True,33,186,268,99,139,2019-10-22-18-25-25,C1
10,True,33,212,269,99,139,2019-10-22-18-25-26,C1
10,True,33,224,270,99,139,2019-10-22-18-25-27,C1
10,True,33,224,271,99,139,2019-10-22-18-25-28,C1
10,True,33,224,272,99,139,2019-10-22-18-25-29,C1
10,True,33,224,273,99,139,2019-10-22-18-25-30,C1
10,True,33,224,274,99,139,2019-10-22-18-25-31,C1
10,True,33,160,275,99,139,2019-10-22-18-25-32,C1
10,True,33,160,276,99,139,2019-10-22-18-25-33,C1
10,True,33,152,277,99,139,2019-10-22-18-25-34,C1
10,True,33,178,278,99,139,2019-10-22-18-25-35,C1
10,True,33,166,279,99,139,2019-10-22-18-25-36,C1
10,True,33,176,280,99,139,2019-10-22-18-25-37,C1
10,True,33,176,281,99,139,2019-10-22-18-25-38,C1
10,True,33,192,282,99,139,2019-10-22-18-25-39,C1
10,True,33,218,283,98,139,2019-10-22-18-25-40,C1
10,True,33,206,284,99,139,2019-10-22-18-25-41,C1
10,True,33,216,285,99,139,2019-10-22-18-25-42,C1
10,True,33,182,286,99,139,2019-10-22-18-25-43,C1
10,True,33,138,287,99,139,2019-10-22-18-25-44,C1
10,True,33,172,288,99,139,2019-10-22-18-25-45,C1
10,True,33,174,289,99,139,2019-10-22-18-25-46,C1
10,True,33,150,290,99,139,2019-10-22-18-25-47,C1
10,True,33,188,291,99,139,2019-10-22-18-25-48,C1
10,True,33,214,292,99,139,2019-10-22-18-25-49,C1
10,True,33,172,293,99,139,2019-10-22-18-25-50,C1
10,True,33,168,294,99,139,2019-10-22-18-25-51,C1
10,True,33,194,295,99,139,2019-10-22-18-25-52,C1
10,True,33,182,296,99,139,2019-10-22-18-25-53,C1
10,True,33,186,297,99,139,2019-10-22-18-25-54,C1
10,True,33,150,298,99,139,2019-10-22-18-25-55,C1
10,True,33,150,299,99,139,2019-10-22-18-25-56,C1
10,True,33,172,300,99,139,2019-10-22-18-25-57,C1
10,True,33,192,301,99,139,2019-10-22-18-25-58,C1
10,True,33,184,302,99,139,2019-10-22-18-25-59,C1
10,True,33,168,303,99,139,2019-10-22-18-26-00,C1
10,True,33,186,304,99,139,2019-10-22-18-26-01,C1
10,True,33,186,305,99,139,2019-10-22-18-26-02,C1
10,True,33,186,306,99,139,2019-10-22-18-26-03,C1
10,True,33,186,307,127,511,2019-10-22-18-26-04,C1
10,True,33,194,308,127,511,2019-10-22-18-26-05,C1
10,True,33,194,309,127,511,2019-10-22-18-26-06,C1
10,True,33,172,310,127,511,2019-10-22-18-26-07,C1
10,True,33,154,311,127,511,2019-10-22-18-26-08,C1
10,True,33,172,312,127,511,2019-10-22-18-26-09,C1
10,True,33,178,313,99,138,2019-10-22-18-26-10,C1
10,True,33,134,314,99,138,2019-10-22-18-26-11,C1
