Bytes,Status,Voltage,PAI,Counter,SPO2,Heart_Rate,Time_Stamp
10,True,33,154,177,86,157,2019-10-22-18-23-18,C1
10,True,33,154,178,86,156,2019-10-22-18-23-19,C1
10,True,33,136,179,85,156,2019-10-22-18-23-20,C1
10,True,33,136,180,85,156,2019-10-22-18-23-21,C1
10,True,33,150,181,85,156,2019-10-22-18-23-22,C1
10,True,33,164,182,85,155,2019-10-22-18-23-23,C1
10,True,33,152,183,85,155,2019-10-22-18-23-24,C1
10,True,33,148,184,85,153,2019-10-22-18-23-25,C1
10,True,33,152,185,85,151,2019-10-22-18-23-26,C1
10,True,33,158,186,85,149,2019-10-22-18-23-27,C1
10,True,33,144,187,85,149,2019-10-22-18-23-28,C1
10,True,33,152,188,85,149,2019-10-22-18-23-29,C1
10,True,33,144,189,85,149,2019-10-22-18-23-30,C1
10,True,33,136,190,85,149,2019-10-22-18-23-31,C1
10,True,33,138,191,86,149,2019-10-22-18-23-32,C1
10,True,33,142,192,87,148,2019-10-22-18-23-33,C1
10,True,33,154,193,87,146,2019-10-22-18-23-34,C1
10,True,33,152,194,87,145,2019-10-22-18-23-35,C1
10,True,33,152,195,87,144,2019-10-22-18-23-36,C1
10,True,33,144,196,87,144,2019-10-22-18-23-37,C1
10,True,33,142,197,87,144,2019-10-22-18-23-38,C1
10,True,33,152,198,87,144,2019-10-22-18-23-39,C1
10,True,33,152,199,87,144,2019-10-22-18-23-40,C1
10,True,33,148,200,87,144,2019-10-22-18-23-41,C1
10,True,33,158,201,87,144,2019-10-22-18-23-42,C1
10,True,33,152,202,87,144,2019-10-22-18-23-43,C1
10,True,33,164,203,88,144,2019-10-22-18-23-44,C1
10,True,33,156,204,88,144,2019-10-22-18-23-45,C1
10,True,33,152,205,88,144,2019-10-22-18-23-46,C1
10,True,33,148,206,88,144,2019-10-22-18-23-47,C1
10,True,33,158,207,88,144,2019-10-22-18-23-48,C1
10,True,33,198,208,88,144,2019-10-22-18-23-49,C1
10,True,33,148,209,88,144,2019-10-22-18-23-50,C1
10,True,33,116,210,88,144,2019-10-22-18-23-51,C1
10,True,33,124,211,88,144,2019-10-22-18-23-52,C1
10,True,33,154,212,88,144,2019-10-22-18-23-53,C1
10,True,33,188,213,88,144,2019-10-22-18-23-54,C1
10,True,33,130,214,87,145,2019-10-22-18-23-55,C1
10,True,33,148,215,87,147,2019-10-22-18-23-56,C1
10,True,33,160,216,87,150,2019-10-22-18-23-57,C1
10,True,33,146,217,87,152,2019-10-22-18-23-58,C1
10,True,33,174,218,86,153,2019-10-22-18-23-59,C1
10,True,33,166,219,87,154,2019-10-22-18-24-00,C1
10,True,33,162,220,87,155,2019-10-22-18-24-01,C1
10,True,33,164,221,86,155,2019-10-22-18-24-02,C1
10,True,33,180,222,86,155,2019-10-22-18-24-03,C1
10,True,33,164,223,86,155,2019-10-22-18-24-04,C1
10,True,33,162,224,86,155,2019-10-22-18-24-05,C1
10,True,33,172,225,85,154,2019-10-22-18-24-06,C1
10,True,33,176,226,85,154,2019-10-22-18-24-07,C1
10,True,33,172,227,85,153,2019-10-22-18-24-08,C1
10,True,33,186,228,84,151,2019-10-22-18-24-09,C1
10,True,33,188,229,84,149,2019-10-22-18-24-10,C1
10,True,33,186,230,84,148,2019-10-22-18-24-11,C1
10,True,33,188,231,84,146,2019-10-22-18-24-12,C1
10,True,33,190,232,84,145,2019-10-22-18-24-13,C1
10,True,33,174,233,85,144,2019-10-22-18-24-14,C1
10,True,33,164,234,85,146,2019-10-22-18-24-15,C1
10,True,33,104,235,85,146,2019-10-22-18-24-16,C1
10,True,33,138,236,87,148,2019-10-22-18-24-17,C1
10,True,33,172,237,87,149,2019-10-22-18-24-18,C1
10,True,33,158,238,87,150,2019-10-22-18-24-19,C1
10,True,33,146,239,88,151,2019-10-22-18-24-20,C1
10,True,33,102,240,88,151,2019-10-22-18-24-21,C1
10,True,33,128,241,88,151,2019-10-22-18-24-22,C1
10,True,33,106,242,88,152,2019-10-22-18-24-23,C1
10,True,33,114,243,88,153,2019-10-22-18-24-24,C1
10,True,33,114,244,89,153,2019-10-22-18-24-25,C1
10,True,33,146,245,88,155,2019-10-22-18-24-26,C1
10,True,33,150,246,89,156,2019-10-22-18-24-27,C1
10,True,33,138,247,88,156,2019-10-22-18-24-28,C1
10,True,33,124,248,88,157,2019-10-22-18-24-29,C1
10,True,33,136,249,88,157,2019-10-22-18-24-30,C1
10,True,33,100,250,88,157,2019-10-22-18-24-31,C1
10,True,33,126,251,88,157,2019-10-22-18-24-32,C1
10,True,33,86,252,88,157,2019-10-22-18-24-33,C1
10,True,33,98,253,88,158,2019-10-22-18-24-34,C1
10,True,33,114,254,88,158,2019-10-22-18-24-35,C1
10,True,33,110,255,88,159,2019-10-22-18-24-36,C1
10,True,33,142,256,88,158,2019-10-22-18-24-37,C1
10,True,33,90,257,88,158,2019-10-22-18-24-38,C1
10,True,33,142,258,87,158,2019-10-22-18-24-39,C1
10,True,33,156,259,88,158,2019-10-22-18-24-40,C1
10,True,33,140,260,88,158,2019-10-22-18-24-41,C1
10,True,33,156,261,89,158,2019-10-22-18-24-42,C1
10,True,33,130,262,88,158,2019-10-22-18-24-43,C1
10,True,33,108,263,87,158,2019-10-22-18-24-44,C1
10,True,33,140,264,87,158,2019-10-22-18-24-45,C1
10,True,33,108,265,86,158,2019-10-22-18-24-46,C1
10,True,33,136,266,85,159,2019-10-22-18-24-47,C1
10,True,33,122,267,86,159,2019-10-22-18-24-48,C1
10,True,33,112,268,86,158,2019-10-22-18-24-49,C1
10,True,33,104,269,86,158,2019-10-22-18-24-50,C1
10,True,33,120,270,86,158,2019-10-22-18-24-51,C1
10,True,33,116,271,87,158,2019-10-22-18-24-52,C1
10,True,33,130,272,87,157,2019-10-22-18-24-53,C1
10,True,33,120,273,86,157,2019-10-22-18-24-54,C1
10,True,33,156,274,86,157,2019-10-22-18-24-55,C1
10,True,33,168,275,85,157,2019-10-22-18-24-56,C1
10,True,33,166,276,85,156,2019-10-22-18-24-57,C1
10,True,33,166,277,85,155,2019-10-22-18-24-58,C1
10,True,33,122,278,85,155,2019-10-22-18-24-59,C1
10,True,33,140,279,85,155,2019-10-22-18-25-00,C1
10,True,33,152,280,85,155,2019-10-22-18-25-01,C1
10,True,33,114,281,85,155,2019-10-22-18-25-02,C1
10,True,33,90,282,85,156,2019-10-22-18-25-03,C1
10,True,33,108,283,85,156,2019-10-22-18-25-04,C1
10,True,33,112,284,85,157,2019-10-22-18-25-05,C1
10,True,33,150,285,85,157,2019-10-22-18-25-06,C1
10,True,33,138,286,85,157,2019-10-22-18-25-07,C1
10,True,33,156,287,85,155,2019-10-22-18-25-08,C1
10,True,33,158,288,85,154,2019-10-22-18-25-09,C1
10,True,33,150,289,86,153,2019-10-22-18-25-10,C1
10,True,33,158,290,87,151,2019-10-22-18-25-11,C1
10,True,33,148,291,87,150,2019-10-22-18-25-12,C1
10,True,33,152,292,87,149,2019-10-22-18-25-13,C1
10,True,33,166,293,87,148,2019-10-22-18-25-14,C1
10,True,33,162,294,86,148,2019-10-22-18-25-15,C1
10,True,33,166,295,85,147,2019-10-22-18-25-16,C1
10,True,33,156,296,85,146,2019-10-22-18-25-17,C1
10,True,33,160,297,84,144,2019-10-22-18-25-18,C1
10,True,33,156,298,84,142,2019-10-22-18-25-19,C1
10,True,33,156,299,84,141,2019-10-22-18-25-20,C1
10,True,33,166,300,84,141,2019-10-22-18-25-21,C1
10,True,33,166,301,85,141,2019-10-22-18-25-22,C1
10,True,33,170,302,85,141,2019-10-22-18-25-23,C1
10,True,33,156,303,85,140,2019-10-22-18-25-24,C1
10,True,33,156,304,85,140,2019-10-22-18-25-25,C1
10,True,33,154,305,85,141,2019-10-22-18-25-26,C1
10,True,33,166,306,86,141,2019-10-22-18-25-27,C1
10,True,33,164,307,86,142,2019-10-22-18-25-28,C1
10,True,33,166,308,86,143,2019-10-22-18-25-29,C1
10,True,33,164,309,85,143,2019-10-22-18-25-30,C1
10,True,33,166,310,85,144,2019-10-22-18-25-31,C1
10,True,33,142,311,85,144,2019-10-22-18-25-32,C1
10,True,33,158,312,85,143,2019-10-22-18-25-33,C1
10,True,33,146,313,85,142,2019-10-22-18-25-34,C1
10,True,33,152,314,86,141,2019-10-22-18-25-35,C1
10,True,33,148,315,86,140,2019-10-22-18-25-36,C1
10,True,33,166,316,86,139,2019-10-22-18-25-37,C1
10,True,33,144,317,85,138,2019-10-22-18-25-38,C1
10,True,33,140,318,85,138,2019-10-22-18-25-39,C1
10,True,33,146,319,85,138,2019-10-22-18-25-40,C1
10,True,33,164,320,86,139,2019-10-22-18-25-41,C1
10,True,33,154,321,86,139,2019-10-22-18-25-42,C1
10,True,33,162,322,86,140,2019-10-22-18-25-43,C1
10,True,33,162,323,86,140,2019-10-22-18-25-44,C1
10,True,33,156,324,87,140,2019-10-22-18-25-45,C1
10,True,33,166,325,87,140,2019-10-22-18-25-46,C1
10,True,33,150,326,88,140,2019-10-22-18-25-47,C1
10,True,33,154,327,88,139,2019-10-22-18-25-48,C1
10,True,33,154,328,88,138,2019-10-22-18-25-49,C1
10,True,33,160,329,88,138,2019-10-22-18-25-50,C1
10,True,33,160,330,87,138,2019-10-22-18-25-51,C1
10,True,33,156,331,88,139,2019-10-22-18-25-52,C1
10,True,33,154,332,87,139,2019-10-22-18-25-53,C1
10,True,33,158,333,87,139,2019-10-22-18-25-54,C1
10,True,33,148,334,88,140,2019-10-22-18-25-55,C1
10,True,33,158,335,88,141,2019-10-22-18-25-56,C1
10,True,33,146,336,88,142,2019-10-22-18-25-57,C1
10,True,33,144,337,88,142,2019-10-22-18-25-58,C1
10,True,33,158,338,88,141,2019-10-22-18-25-59,C1
10,True,33,148,339,89,140,2019-10-22-18-26-00,C1
10,True,33,148,340,88,138,2019-10-22-18-26-01,C1
10,True,33,146,341,88,138,2019-10-22-18-26-02,C1
10,True,33,152,342,88,138,2019-10-22-18-26-03,C1
10,True,33,152,343,88,138,2019-10-22-18-26-04,C1
10,True,33,152,344,87,138,2019-10-22-18-26-05,C1
10,True,33,134,345,87,139,2019-10-22-18-26-06,C1
10,True,33,132,346,87,140,2019-10-22-18-26-07,C1
10,True,33,138,347,87,140,2019-10-22-18-26-08,C1
10,True,33,154,348,87,140,2019-10-22-18-26-09,C1
10,True,33,136,349,87,140,2019-10-22-18-26-10,C1
10,True,33,134,350,88,140,2019-10-22-18-26-11,C1
10,True,33,146,351,88,140,2019-10-22-18-26-12,C1
10,True,33,134,352,88,140,2019-10-22-18-26-13,C1
10,True,33,146,353,88,138,2019-10-22-18-26-14,C1
10,True,33,140,354,87,138,2019-10-22-18-26-15,C1
10,True,33,136,355,87,138,2019-10-22-18-26-16,C1
10,True,33,132,356,87,138,2019-10-22-18-26-17,C1
10,True,33,140,357,87,139,2019-10-22-18-26-18,C1
10,True,33,150,358,87,140,2019-10-22-18-26-19,C1
10,True,33,146,359,87,141,2019-10-22-18-26-20,C1
10,True,33,142,360,87,141,2019-10-22-18-26-21,C1
10,True,33,150,361,88,141,2019-10-22-18-26-22,C1
10,True,33,148,362,88,139,2019-10-22-18-26-23,C1
10,True,33,148,363,88,139,2019-10-22-18-26-24,C1
10,True,33,144,364,88,138,2019-10-22-18-26-25,C1
10,True,33,146,365,88,138,2019-10-22-18-26-26,C1
10,True,33,136,366,88,138,2019-10-22-18-26-27,C1
10,True,33,136,367,88,138,2019-10-22-18-26-28,C1
10,True,33,138,368,89,139,2019-10-22-18-26-29,C1
10,True,33,124,369,89,139,2019-10-22-18-26-30,C1
10,True,33,142,370,89,139,2019-10-22-18-26-31,C1
10,True,33,146,371,89,140,2019-10-22-18-26-32,C1
10,True,33,142,372,89,140,2019-10-22-18-26-33,C1
10,True,33,146,373,89,140,2019-10-22-18-26-34,C1
10,True,33,160,374,89,140,2019-10-22-18-26-35,C1
10,True,33,146,375,89,140,2019-10-22-18-26-36,C1
10,True,33,148,376,89,139,2019-10-22-18-26-37,C1
10,True,33,142,377,89,139,2019-10-22-18-26-38,C1
10,True,33,156,378,89,140,2019-10-22-18-26-39,C1
10,True,33,134,379,89,140,2019-10-22-18-26-40,C1
10,True,33,152,380,89,141,2019-10-22-18-26-41,C1
10,True,33,136,381,89,141,2019-10-22-18-26-42,C1
10,True,33,138,382,90,142,2019-10-22-18-26-43,C1
10,True,33,144,383,90,142,2019-10-22-18-26-44,C1
10,True,33,152,384,90,142,2019-10-22-18-26-45,C1
10,True,33,134,385,91,143,2019-10-22-18-26-46,C1
10,True,33,146,386,91,143,2019-10-22-18-26-47,C1
10,True,33,134,387,91,143,2019-10-22-18-26-48,C1
10,True,33,134,388,91,143,2019-10-22-18-26-49,C1
10,True,33,132,389,91,143,2019-10-22-18-26-50,C1
10,True,33,134,390,91,143,2019-10-22-18-26-51,C1
10,True,33,136,391,90,142,2019-10-22-18-26-52,C1
10,True,33,140,392,90,141,2019-10-22-18-26-53,C1
10,True,33,138,393,90,140,2019-10-22-18-26-54,C1
10,True,33,142,394,90,139,2019-10-22-18-26-55,C1
10,True,33,140,395,90,138,2019-10-22-18-26-56,C1
10,True,33,142,396,90,138,2019-10-22-18-26-57,C1
10,True,33,156,397,90,138,2019-10-22-18-26-58,C1
10,True,33,152,398,90,138,2019-10-22-18-26-59,C1
10,True,33,148,399,90,138,2019-10-22-18-27-00,C1
10,True,33,146,400,90,138,2019-10-22-18-27-01,C1
10,True,33,162,401,90,138,2019-10-22-18-27-02,C1
10,True,33,162,402,90,138,2019-10-22-18-27-03,C1
10,True,33,148,403,90,139,2019-10-22-18-27-04,C1
10,True,33,150,404,90,139,2019-10-22-18-27-05,C1
10,True,33,150,405,90,139,2019-10-22-18-27-06,C1
10,True,33,158,406,90,139,2019-10-22-18-27-07,C1
10,True,33,158,407,90,139,2019-10-22-18-27-08,C1
10,True,33,146,408,89,139,2019-10-22-18-27-09,C1
10,True,33,154,409,90,138,2019-10-22-18-27-10,C1
10,True,33,150,410,90,138,2019-10-22-18-27-11,C1
10,True,33,148,411,90,138,2019-10-22-18-27-12,C1
10,True,33,156,412,90,138,2019-10-22-18-27-13,C1
10,True,33,148,413,90,138,2019-10-22-18-27-14,C1
10,True,33,144,414,90,139,2019-10-22-18-27-15,C1
10,True,33,156,415,90,140,2019-10-22-18-27-16,C1
10,True,33,150,416,91,140,2019-10-22-18-27-17,C1
10,True,33,148,417,91,139,2019-10-22-18-27-18,C1
10,True,33,152,418,91,137,2019-10-22-18-27-19,C1
10,True,33,146,419,91,135,2019-10-22-18-27-20,C1
10,True,33,146,420,91,134,2019-10-22-18-27-21,C1
10,True,33,132,421,91,133,2019-10-22-18-27-22,C1
10,True,33,140,422,91,133,2019-10-22-18-27-23,C1
10,True,33,134,423,91,133,2019-10-22-18-27-24,C1
10,True,33,142,424,91,132,2019-10-22-18-27-25,C1
10,True,33,144,425,91,132,2019-10-22-18-27-26,C1
10,True,33,138,426,91,131,2019-10-22-18-27-27,C1
10,True,33,142,427,91,131,2019-10-22-18-27-28,C1
10,True,33,142,428,91,131,2019-10-22-18-27-29,C1
10,True,33,144,429,90,132,2019-10-22-18-27-30,C1
10,True,33,136,430,91,133,2019-10-22-18-27-31,C1
10,True,33,154,431,90,134,2019-10-22-18-27-32,C1
10,True,33,156,432,90,136,2019-10-22-18-27-33,C1
10,True,33,156,433,90,136,2019-10-22-18-27-34,C1
10,True,33,156,434,90,137,2019-10-22-18-27-35,C1
10,True,33,160,435,89,137,2019-10-22-18-27-36,C1
10,True,33,136,436,89,138,2019-10-22-18-27-37,C1
10,True,33,134,437,89,140,2019-10-22-18-27-38,C1
10,True,33,160,438,89,141,2019-10-22-18-27-39,C1
10,True,33,160,439,88,141,2019-10-22-18-27-40,C1
10,True,33,138,440,88,141,2019-10-22-18-27-41,C1
10,True,33,140,441,88,141,2019-10-22-18-27-42,C1
10,True,33,140,442,89,141,2019-10-22-18-27-43,C1
10,True,33,142,443,89,140,2019-10-22-18-27-44,C1
10,True,33,142,444,89,140,2019-10-22-18-27-45,C1
10,True,33,142,445,89,140,2019-10-22-18-27-46,C1
10,True,33,132,446,88,140,2019-10-22-18-27-47,C1
10,True,33,134,447,89,139,2019-10-22-18-27-48,C1
10,True,33,136,448,90,139,2019-10-22-18-27-49,C1
10,True,33,136,449,90,139,2019-10-22-18-27-50,C1
10,True,33,142,450,90,140,2019-10-22-18-27-51,C1
10,True,33,140,451,90,140,2019-10-22-18-27-52,C1
10,True,33,132,452,90,140,2019-10-22-18-27-53,C1
10,True,33,156,453,90,140,2019-10-22-18-27-54,C1
10,True,33,142,454,90,141,2019-10-22-18-27-55,C1
10,True,33,138,455,90,140,2019-10-22-18-27-56,C1
10,True,33,146,456,90,140,2019-10-22-18-27-57,C1
10,True,33,144,457,90,140,2019-10-22-18-27-58,C1
10,True,33,130,458,90,140,2019-10-22-18-27-59,C1
10,True,33,140,459,90,140,2019-10-22-18-28-00,C1
10,True,33,144,460,90,141,2019-10-22-18-28-01,C1
10,True,33,130,461,90,142,2019-10-22-18-28-02,C1
10,True,33,134,462,90,142,2019-10-22-18-28-03,C1
10,True,33,144,463,91,143,2019-10-22-18-28-04,C1
10,True,33,130,464,91,143,2019-10-22-18-28-05,C1
10,True,33,140,465,91,142,2019-10-22-18-28-06,C1
10,True,33,138,466,91,142,2019-10-22-18-28-07,C1
10,True,33,140,467,92,141,2019-10-22-18-28-08,C1
10,True,33,154,468,92,140,2019-10-22-18-28-09,C1
10,True,33,140,469,91,140,2019-10-22-18-28-10,C1
10,True,33,142,470,91,140,2019-10-22-18-28-11,C1
10,True,33,144,471,91,139,2019-10-22-18-28-12,C1
10,True,33,156,472,91,139,2019-10-22-18-28-13,C1
10,True,33,146,473,91,139,2019-10-22-18-28-14,C1
10,True,33,146,474,91,138,2019-10-22-18-28-15,C1
10,True,33,210,475,91,138,2019-10-22-18-28-16,C1
10,True,33,204,476,90,138,2019-10-22-18-28-17,C1
10,True,33,154,477,90,138,2019-10-22-18-28-18,C1
10,True,33,150,478,90,138,2019-10-22-18-28-19,C1
10,True,33,160,479,90,139,2019-10-22-18-28-20,C1
10,True,33,148,480,90,140,2019-10-22-18-28-21,C1
10,True,33,148,481,90,140,2019-10-22-18-28-22,C1
10,True,33,148,482,90,140,2019-10-22-18-28-23,C1
10,True,33,148,483,91,138,2019-10-22-18-28-24,C1
10,True,33,142,484,91,137,2019-10-22-18-28-25,C1
10,True,33,140,485,91,137,2019-10-22-18-28-26,C1
10,True,33,146,486,91,137,2019-10-22-18-28-27,C1
10,True,33,134,487,92,137,2019-10-22-18-28-28,C1
10,True,33,154,488,91,137,2019-10-22-18-28-29,C1
10,True,33,132,489,91,138,2019-10-22-18-28-30,C1
10,True,33,146,490,91,138,2019-10-22-18-28-31,C1
10,True,33,144,491,91,138,2019-10-22-18-28-32,C1
10,True,33,134,492,91,137,2019-10-22-18-28-33,C1
10,True,33,144,493,91,137,2019-10-22-18-28-34,C1
10,True,33,142,494,91,137,2019-10-22-18-28-35,C1
10,True,33,152,495,91,137,2019-10-22-18-28-36,C1
10,True,33,150,496,91,137,2019-10-22-18-28-37,C1
10,True,33,138,497,91,137,2019-10-22-18-28-38,C1
10,True,33,148,498,91,137,2019-10-22-18-28-39,C1
10,True,33,152,499,91,137,2019-10-22-18-28-40,C1
10,True,33,146,500,91,137,2019-10-22-18-28-41,C1
10,True,33,152,501,91,136,2019-10-22-18-28-42,C1
10,True,33,142,502,92,134,2019-10-22-18-28-43,C1
10,True,33,146,503,92,134,2019-10-22-18-28-44,C1
10,True,33,142,504,92,133,2019-10-22-18-28-45,C1
10,True,33,140,505,91,134,2019-10-22-18-28-46,C1
10,True,33,138,506,91,135,2019-10-22-18-28-47,C1
10,True,33,146,507,91,135,2019-10-22-18-28-48,C1
10,True,33,142,508,91,136,2019-10-22-18-28-49,C1
10,True,33,144,509,91,136,2019-10-22-18-28-50,C1
10,True,33,144,510,91,135,2019-10-22-18-28-51,C1
10,True,33,140,511,91,135,2019-10-22-18-28-52,C1
10,True,33,116,512,91,135,2019-10-22-18-28-53,C1
10,True,33,126,513,91,135,2019-10-22-18-28-54,C1
10,True,33,126,514,91,136,2019-10-22-18-28-55,C1
10,True,33,132,515,91,137,2019-10-22-18-28-56,C1
10,True,33,122,516,91,137,2019-10-22-18-28-57,C1
10,True,33,120,517,92,138,2019-10-22-18-28-58,C1
10,True,33,116,518,92,140,2019-10-22-18-28-59,C1
10,True,33,120,519,92,142,2019-10-22-18-29-00,C1
10,True,33,118,520,92,143,2019-10-22-18-29-01,C1
10,True,33,118,521,92,144,2019-10-22-18-29-02,C1
10,True,33,116,522,92,144,2019-10-22-18-29-03,C1
10,True,33,124,523,92,144,2019-10-22-18-29-04,C1
10,True,33,120,524,92,144,2019-10-22-18-29-05,C1
10,True,33,122,525,91,144,2019-10-22-18-29-06,C1
10,True,33,114,526,91,143,2019-10-22-18-29-07,C1
10,True,33,122,527,91,143,2019-10-22-18-29-08,C1
10,True,33,122,528,91,143,2019-10-22-18-29-09,C1
10,True,33,132,529,91,142,2019-10-22-18-29-10,C1
10,True,33,124,530,90,142,2019-10-22-18-29-11,C1
10,True,33,134,531,90,142,2019-10-22-18-29-12,C1
10,True,33,146,532,90,142,2019-10-22-18-29-13,C1
10,True,33,138,533,90,142,2019-10-22-18-29-14,C1
10,True,33,130,534,89,141,2019-10-22-18-29-15,C1
10,True,33,126,535,89,140,2019-10-22-18-29-16,C1
10,True,33,128,536,89,140,2019-10-22-18-29-17,C1
10,True,33,128,537,88,140,2019-10-22-18-29-18,C1
10,True,33,136,538,88,139,2019-10-22-18-29-19,C1
10,True,33,126,539,88,139,2019-10-22-18-29-20,C1
10,True,33,124,540,88,139,2019-10-22-18-29-21,C1
10,True,33,128,541,88,138,2019-10-22-18-29-22,C1
10,True,33,120,542,88,138,2019-10-22-18-29-23,C1
10,True,33,128,543,88,138,2019-10-22-18-29-24,C1
10,True,33,124,544,88,138,2019-10-22-18-29-25,C1
10,True,33,132,545,88,138,2019-10-22-18-29-26,C1
10,True,33,134,546,89,138,2019-10-22-18-29-27,C1
10,True,33,128,547,88,137,2019-10-22-18-29-28,C1
10,True,33,124,548,89,136,2019-10-22-18-29-29,C1
10,True,33,132,549,89,136,2019-10-22-18-29-30,C1
10,True,33,140,550,90,136,2019-10-22-18-29-31,C1
10,True,33,136,551,90,136,2019-10-22-18-29-32,C1
10,True,33,134,552,89,136,2019-10-22-18-29-33,C1
10,True,33,130,553,89,136,2019-10-22-18-29-34,C1
10,True,33,130,554,89,136,2019-10-22-18-29-35,C1
10,True,33,126,555,89,136,2019-10-22-18-29-36,C1
10,True,33,122,556,90,136,2019-10-22-18-29-37,C1
10,True,33,126,557,90,136,2019-10-22-18-29-38,C1
10,True,33,130,558,90,136,2019-10-22-18-29-39,C1
10,True,33,132,559,90,136,2019-10-22-18-29-40,C1
10,True,33,130,560,90,136,2019-10-22-18-29-41,C1
10,True,33,128,561,90,135,2019-10-22-18-29-42,C1
10,True,33,130,562,90,135,2019-10-22-18-29-43,C1
10,True,33,128,563,90,135,2019-10-22-18-29-44,C1
10,True,33,138,564,90,136,2019-10-22-18-29-45,C1
10,True,33,142,565,90,136,2019-10-22-18-29-46,C1
10,True,33,138,566,91,136,2019-10-22-18-29-47,C1
10,True,33,134,567,91,137,2019-10-22-18-29-48,C1
10,True,33,148,568,91,137,2019-10-22-18-29-49,C1
10,True,33,144,569,91,137,2019-10-22-18-29-50,C1
10,True,33,142,570,91,137,2019-10-22-18-29-51,C1
10,True,33,138,571,91,138,2019-10-22-18-29-52,C1
10,True,33,150,572,92,138,2019-10-22-18-29-53,C1
10,True,33,146,573,92,138,2019-10-22-18-29-54,C1
10,True,33,130,574,91,139,2019-10-22-18-29-55,C1
10,True,33,150,575,91,140,2019-10-22-18-29-56,C1
10,True,33,132,576,91,140,2019-10-22-18-29-57,C1
10,True,33,134,577,91,141,2019-10-22-18-29-58,C1
10,True,33,130,578,91,141,2019-10-22-18-29-59,C1
10,True,33,144,579,91,141,2019-10-22-18-30-00,C1
10,True,33,134,580,90,140,2019-10-22-18-30-01,C1
10,True,33,140,581,91,140,2019-10-22-18-30-02,C1
10,True,33,134,582,91,139,2019-10-22-18-30-03,C1
10,True,33,134,583,91,139,2019-10-22-18-30-04,C1
