Bytes,Status,Voltage,PAI,Counter,SPO2,Heart_Rate,Time_Stamp
10,True,33,66,160,99,110,2019-10-22-00-18-52
10,True,33,74,161,99,110,2019-10-22-00-18-53
10,True,33,66,162,99,111,2019-10-22-00-18-54
10,True,33,66,163,99,111,2019-10-22-00-18-55
10,True,33,66,164,99,111,2019-10-22-00-18-56
10,True,33,66,165,99,111,2019-10-22-00-18-57
10,True,33,66,166,99,111,2019-10-22-00-18-58
10,True,33,66,167,99,112,2019-10-22-00-18-59
10,True,33,68,168,99,114,2019-10-22-00-19-00
10,True,33,68,169,99,116,2019-10-22-00-19-01
10,True,33,52,170,99,118,2019-10-22-00-19-02
10,True,33,70,171,99,120,2019-10-22-00-19-03
10,True,33,66,172,99,122,2019-10-22-00-19-04
10,True,33,50,173,99,123,2019-10-22-00-19-05
10,True,33,64,174,100,123,2019-10-22-00-19-06
10,True,33,72,175,100,122,2019-10-22-00-19-07
10,True,33,72,176,100,121,2019-10-22-00-19-08
10,True,33,72,177,100,120,2019-10-22-00-19-09
10,True,33,72,178,100,117,2019-10-22-00-19-10
10,True,33,74,179,100,114,2019-10-22-00-19-11
10,True,33,64,180,127,511,2019-10-22-00-19-12
10,True,33,64,181,127,511,2019-10-22-00-19-13
10,True,33,64,182,127,511,2019-10-22-00-19-14
10,True,33,64,183,127,511,2019-10-22-00-19-15
10,True,33,64,184,127,511,2019-10-22-00-19-16
10,True,33,64,185,127,511,2019-10-22-00-19-17
10,True,33,64,186,127,511,2019-10-22-00-19-18
10,True,33,64,187,127,511,2019-10-22-00-19-19
10,True,33,64,188,127,511,2019-10-22-00-19-20
10,True,33,64,189,127,511,2019-10-22-00-19-21
10,True,33,64,190,127,511,2019-10-22-00-19-22
10,True,33,64,191,127,511,2019-10-22-00-19-23
10,True,33,64,192,127,511,2019-10-22-00-19-24
10,True,33,64,193,127,511,2019-10-22-00-19-25
10,True,33,64,194,127,511,2019-10-22-00-19-26
10,True,33,64,195,127,511,2019-10-22-00-19-27
10,True,33,64,196,127,511,2019-10-22-00-19-28
10,True,33,64,197,127,511,2019-10-22-00-19-29
10,True,33,64,198,127,511,2019-10-22-00-19-30
10,True,33,64,199,127,511,2019-10-22-00-19-31
10,True,33,64,200,127,511,2019-10-22-00-19-32
10,True,33,64,201,127,511,2019-10-22-00-19-33
10,True,33,64,202,127,511,2019-10-22-00-19-34
10,True,33,64,203,127,511,2019-10-22-00-19-35
10,True,33,64,204,127,511,2019-10-22-00-19-36
10,True,33,64,205,127,511,2019-10-22-00-19-37
10,True,33,64,206,127,511,2019-10-22-00-19-38
10,True,33,64,207,127,511,2019-10-22-00-19-39
10,True,33,64,208,127,511,2019-10-22-00-19-40
10,True,33,64,209,127,511,2019-10-22-00-19-41
10,True,33,64,210,127,511,2019-10-22-00-19-42
10,True,33,0,211,127,511,2019-10-22-00-19-43
10,True,33,0,212,127,511,2019-10-22-00-19-44
10,True,33,0,213,127,511,2019-10-22-00-19-45
10,True,33,0,214,127,511,2019-10-22-00-19-46
10,True,33,0,215,127,511,2019-10-22-00-19-47
10,True,33,0,216,127,511,2019-10-22-00-19-48
10,True,33,0,217,127,511,2019-10-22-00-19-49
10,True,33,0,218,127,511,2019-10-22-00-19-50
10,True,33,0,219,127,511,2019-10-22-00-19-51
10,True,33,0,220,127,511,2019-10-22-00-19-52
10,True,33,0,221,127,511,2019-10-22-00-19-53
10,True,33,0,222,127,511,2019-10-22-00-19-54
10,True,33,0,223,127,511,2019-10-22-00-19-55
10,True,33,0,224,127,511,2019-10-22-00-19-56
10,True,33,0,225,127,511,2019-10-22-00-19-57
10,True,33,0,226,127,511,2019-10-22-00-19-58
10,True,33,0,227,127,511,2019-10-22-00-19-59
10,True,33,0,228,127,511,2019-10-22-00-20-00
10,True,33,0,229,127,511,2019-10-22-00-20-01
10,True,33,0,230,127,511,2019-10-22-00-20-02
10,True,33,0,231,127,511,2019-10-22-00-20-03
10,True,33,0,232,127,511,2019-10-22-00-20-04
10,True,33,0,233,127,511,2019-10-22-00-20-05
10,True,33,0,234,127,511,2019-10-22-00-20-06
10,True,33,0,235,127,511,2019-10-22-00-20-07
10,True,33,0,236,127,511,2019-10-22-00-20-08
10,True,33,0,237,127,511,2019-10-22-00-20-09
10,True,33,86,238,127,511,2019-10-22-00-20-10
10,True,33,86,239,127,511,2019-10-22-00-20-11
10,True,33,96,240,127,511,2019-10-22-00-20-12
10,True,33,96,241,127,511,2019-10-22-00-20-13
10,True,33,96,242,127,511,2019-10-22-00-20-14
10,True,33,96,243,127,511,2019-10-22-00-20-15
10,True,33,96,244,127,511,2019-10-22-00-20-16
10,True,33,1370,245,127,511,2019-10-22-00-20-17
10,True,33,1370,246,127,511,2019-10-22-00-20-18
10,True,33,1370,247,127,511,2019-10-22-00-20-19
10,True,33,1370,248,127,511,2019-10-22-00-20-20
10,True,33,1370,249,127,511,2019-10-22-00-20-21
10,True,33,1370,250,127,511,2019-10-22-00-20-22
10,True,33,1370,251,127,511,2019-10-22-00-20-23
